round,loss,train_acc
1,0.0254297,99.7335
2,0.0247818,99.8589
3,0.023497,99.906
4,0.0227914,99.953
5,0.0333793,99.8694
6,0.0344589,99.791
7,0.0332892,99.8171
8,0.0342054,99.7126
9,0.033517,99.6865
10,0.0332261,99.8171
11,0.03276,99.8433
12,0.0328823,99.7126
13,0.0336832,99.7126
14,0.0328546,99.7388
15,0.0334245,99.6604
16,0.0335583,99.7388
17,0.033301,99.6343
18,0.0338457,99.6081
19,0.0326225,99.7388
20,0.0330305,99.6081
21,0.0342309,99.5298
22,0.0339255,99.5037
23,0.0342015,99.5037
24,0.0342248,99.6081
25,0.0334221,99.582
26,0.0340346,99.5559
27,0.033913,99.373
28,0.0332191,99.582
29,0.0339093,99.5298
30,0.034675,99.4514
31,0.0332799,99.4253
32,0.0345177,99.3992
33,0.0350965,99.4253
34,0.0335443,99.3992
35,0.0327704,99.5559
36,0.0342655,99.4253
37,0.0334551,99.5298
38,0.0338018,99.5559
39,0.0339373,99.3992
40,0.0345955,99.3992
