round,loss,train_acc
1,0.0259023,99.7649
2,0.0256319,99.8589
3,0.0240052,99.8903
4,0.0229522,99.953
5,0.035681,99.8171
6,0.0353218,99.6604
7,0.0350404,99.7388
8,0.0345148,99.7126
9,0.0339172,99.791
10,0.0340484,99.6865
11,0.0329599,99.7649
12,0.0331809,99.7388
13,0.0333162,99.6604
14,0.0342004,99.6343
15,0.0335812,99.7388
16,0.0340264,99.5298
17,0.0331229,99.7388
18,0.0331555,99.7649
19,0.0340947,99.6081
20,0.0338197,99.6865
21,0.0332459,99.582
22,0.0328681,99.6865
23,0.0335081,99.6343
24,0.0351658,99.3992
25,0.0354462,99.5037
26,0.0339386,99.5298
27,0.0345446,99.4775
28,0.0340896,99.5037
29,0.0351359,99.5298
30,0.0335841,99.5298
31,0.0339969,99.5298
32,0.0347664,99.4514
33,0.0337271,99.4253
34,0.0336465,99.5559
35,0.0340199,99.5037
36,0.0342064,99.5037
37,0.0340863,99.4514
38,0.0344098,99.373
39,0.0332963,99.5559
40,0.0337592,99.6081
