round,loss,train_acc
1,0.0265632,99.4984
2,0.0242492,99.6081
3,0.0222144,99.8746
4,0.0213794,99.9373
5,0.0323574,99.7649
6,0.031327,99.8171
7,0.0311131,99.8171
8,0.0303673,99.791
9,0.0301354,99.8694
10,0.0295682,99.8433
11,0.0310466,99.6865
12,0.0299337,99.7388
13,0.0292544,99.8433
14,0.0294967,99.8955
15,0.0300041,99.7649
16,0.029226,99.8171
17,0.029825,99.7649
18,0.0302445,99.791
19,0.0307862,99.5559
20,0.0292226,99.8433
21,0.0296071,99.7649
22,0.0306502,99.6343
23,0.030489,99.7126
24,0.0301022,99.6343
25,0.0292678,99.7388
26,0.0293993,99.7126
27,0.0298645,99.6865
28,0.0298789,99.6604
29,0.0300408,99.6081
30,0.0310574,99.6604
31,0.0289796,99.6343
32,0.0292815,99.6081
33,0.0278888,99.7388
34,0.0293601,99.6865
35,0.028855,99.6865
36,0.0284238,99.7126
37,0.0297858,99.7126
38,0.0287625,99.8171
39,0.0295183,99.6604
40,0.0301778,99.6081
