round,loss,train_acc
1,0.0242383,99.6081
2,0.0206551,99.9843
3,0.019429,99.9687
4,0.0179903,100
5,0.0257389,99.9739
6,0.0247416,99.9739
7,0.0235625,100
8,0.023026,100
9,0.0232078,99.9739
10,0.0230003,99.8955
11,0.0221856,99.9478
12,0.0221319,99.9216
13,0.0212122,99.9739
14,0.0214981,99.9478
15,0.0214268,99.9478
16,0.0214952,99.8694
17,0.0207744,99.9478
18,0.0209505,99.8955
19,0.0211329,99.8694
20,0.0216281,99.8433
21,0.020997,99.8171
22,0.0210209,99.9216
23,0.0210479,99.8433
24,0.0204679,99.9478
25,0.0206351,99.8694
26,0.0208632,99.8433
27,0.0211545,99.8171
28,0.0210406,99.8171
29,0.021028,99.8171
30,0.0208405,99.8955
31,0.0206659,99.8955
32,0.0210161,99.8433
33,0.0202646,99.8171
34,0.0211681,99.791
35,0.0203728,99.8171
36,0.020646,99.8433
37,0.0196818,99.8171
38,0.0206807,99.8171
39,0.0204327,99.8694
40,0.0211395,99.7388
