round,loss,train_acc
1,0.13068,96.489
2,0.125216,96.8652
3,0.122715,96.8182
4,0.118976,97.0533
5,0.143299,96.4995
6,0.140316,96.4211
7,0.138871,96.5256
8,0.134969,96.6562
9,0.133359,96.5779
10,0.134317,96.7346
11,0.131474,96.6301
12,0.129933,96.604
13,0.12904,96.813
14,0.128424,96.8391
15,0.126277,96.5779
16,0.126307,96.7346
17,0.125564,96.6823
18,0.12385,96.6823
19,0.123358,96.8391
20,0.122428,96.7346
21,0.12088,96.9174
22,0.121569,96.7346
23,0.121574,96.7346
24,0.11928,97.1264
25,0.120016,96.7085
26,0.118203,96.7868
27,0.118585,96.9436
28,0.117945,96.9436
29,0.117161,96.8913
30,0.117129,96.6301
31,0.116046,96.9174
32,0.116547,96.813
33,0.116087,96.8391
34,0.115415,96.8913
35,0.114553,97.0219
36,0.114196,96.7868
37,0.114211,96.813
38,0.114163,96.7607
39,0.113343,96.813
40,0.114105,96.8913
