round,loss,train_acc
1,0.0245777,99.5455
2,0.0240715,99.6081
3,0.0224982,99.7335
4,0.0212222,99.9216
5,0.0305121,99.8433
6,0.0297138,99.8694
7,0.0282665,99.9739
8,0.0283876,99.9216
9,0.0278709,99.8955
10,0.0269207,99.9216
11,0.0269255,99.791
12,0.0263479,99.8433
13,0.0258517,99.8955
14,0.0260088,99.791
15,0.0257504,99.8433
16,0.0254073,99.8694
17,0.0253392,99.8694
18,0.0251129,99.8433
19,0.0249851,99.8433
20,0.0252153,99.7649
21,0.0247965,99.8171
22,0.0243034,99.8955
23,0.0253222,99.791
24,0.0249092,99.8694
25,0.0247657,99.791
26,0.0247896,99.8694
27,0.0242382,99.7649
28,0.0250014,99.8171
29,0.0246614,99.7126
30,0.0241135,99.8433
31,0.0237361,99.8171
32,0.0230872,99.9216
33,0.0239863,99.791
34,0.0245241,99.7649
35,0.0239427,99.7126
36,0.0238087,99.8694
37,0.0238442,99.8433
38,0.0239797,99.8433
39,0.0239131,99.7388
40,0.0233276,99.8955
