round,loss,train_acc
1,0.0259258,99.4984
2,0.024544,99.5768
3,0.0240477,99.6395
4,0.0233822,99.5925
5,0.0349774,99.4775
6,0.0335901,99.6343
7,0.0339942,99.5559
8,0.0330613,99.582
9,0.0322802,99.7126
10,0.0320245,99.5559
11,0.0325691,99.5559
12,0.0312444,99.5298
13,0.0313836,99.6081
14,0.0327382,99.582
15,0.0331388,99.5559
16,0.0327856,99.5298
17,0.0313463,99.6865
18,0.0315951,99.5559
19,0.031905,99.6604
20,0.0311351,99.582
21,0.0312982,99.5298
22,0.0315695,99.5037
23,0.0309941,99.6081
24,0.0310294,99.6865
25,0.032527,99.4775
26,0.0308329,99.6343
27,0.0318094,99.5298
28,0.031257,99.5298
29,0.0305307,99.6081
30,0.0309243,99.5298
31,0.0316672,99.4775
32,0.0313477,99.582
33,0.0309785,99.5559
34,0.0305901,99.5559
35,0.0319066,99.5559
36,0.0315064,99.5559
37,0.0312328,99.4775
38,0.0323203,99.5559
39,0.0306021,99.5559
40,0.0295956,99.5298
