round,loss,train_acc
1,0.0329321,99.5298
2,0.0309295,99.8589
3,0.0297766,99.8746
4,0.0299933,99.7335
5,0.0444358,99.6081
6,0.0431908,99.7388
7,0.0425506,99.7126
8,0.0431754,99.6604
9,0.0418876,99.6343
10,0.0421963,99.6604
11,0.0419561,99.6081
12,0.0414631,99.6604
13,0.0400494,99.7126
14,0.0410575,99.6343
15,0.0404293,99.6604
16,0.0402231,99.6343
17,0.0398768,99.7126
18,0.0399863,99.582
19,0.0387375,99.7388
20,0.0401018,99.5559
21,0.0395783,99.5298
22,0.0385157,99.6604
23,0.0391581,99.582
24,0.0396848,99.5559
25,0.0388688,99.5559
26,0.0387215,99.5559
27,0.0391295,99.5559
28,0.0391499,99.6604
29,0.0381737,99.5559
30,0.038606,99.6081
31,0.0388572,99.5298
32,0.0389341,99.5559
33,0.0379469,99.4775
34,0.0391133,99.4514
35,0.0384424,99.5559
36,0.039333,99.4514
37,0.0390412,99.582
38,0.0388598,99.4253
39,0.0384852,99.582
40,0.0398676,99.5298
