round,loss,train_acc
1,0.0212918,99.5925
2,0.0192631,99.8119
3,0.0183913,99.8903
4,0.0178339,99.8903
5,0.0250807,99.8955
6,0.0234634,100
7,0.0233038,99.9216
8,0.0222245,99.9216
9,0.0235019,99.8433
10,0.022326,99.8955
11,0.020988,99.9739
12,0.0214178,99.9478
13,0.0206797,99.9739
14,0.021032,99.9478
15,0.0210706,99.9216
16,0.0205198,99.9216
17,0.0201695,99.9478
18,0.0205593,99.9478
19,0.0211302,99.8694
20,0.0203867,99.9216
21,0.0200783,99.9478
22,0.0197086,99.9478
23,0.0199458,99.9216
24,0.0195444,99.9478
25,0.0199591,99.8433
26,0.0202327,99.8955
27,0.0200301,99.8955
28,0.0193723,99.8955
29,0.0198448,99.8694
30,0.0196554,99.9216
31,0.018972,99.8955
32,0.0200155,99.8171
33,0.0190646,99.9216
34,0.0192893,99.8433
35,0.0192553,99.8694
36,0.0196662,99.8433
37,0.01962,99.8433
38,0.0190979,99.8694
39,0.0191451,99.8171
40,0.0192124,99.8955
41,0.0188268,99.8694
42,0.0198776,99.8171
43,0.0193231,99.8694
44,0.0192413,99.8694
45,0.0193078,99.8433
46,0.0190919,99.8433
47,0.0195533,99.791
48,0.0199454,99.7388
49,0.0190754,99.8171
50,0.0188033,99.8694
