round,loss,train_acc
1,0.0268533,99.5298
2,0.025529,99.5611
3,0.0245306,99.6865
4,0.0230625,99.7179
5,0.0346991,99.582
6,0.0337188,99.6343
7,0.0333504,99.6604
8,0.0327941,99.7126
9,0.0326902,99.5559
10,0.0316887,99.791
11,0.0320968,99.6604
12,0.0327174,99.6604
13,0.0332065,99.4775
14,0.0317808,99.5559
15,0.0306376,99.7649
16,0.0307574,99.6865
17,0.0309662,99.6604
18,0.0305208,99.6081
19,0.0299512,99.6865
20,0.0305486,99.582
21,0.0298579,99.6865
22,0.0300856,99.6604
23,0.0298832,99.6604
24,0.031428,99.4253
25,0.0298755,99.6604
26,0.0308731,99.5037
27,0.0305385,99.6343
28,0.0298049,99.7649
29,0.0306237,99.6343
30,0.0304314,99.7126
31,0.0290868,99.6343
32,0.0298203,99.6604
33,0.0303596,99.5559
34,0.0290858,99.6604
35,0.0290808,99.7388
36,0.0303963,99.5559
37,0.0291314,99.6604
38,0.0290424,99.6604
39,0.0298384,99.6865
40,0.0296633,99.6081
41,0.0301933,99.7126
42,0.0294341,99.6865
43,0.0306633,99.5559
44,0.0298193,99.4253
45,0.0307212,99.5559
46,0.0304518,99.5559
47,0.0292313,99.6604
48,0.0299429,99.582
49,0.0286122,99.6604
50,0.0294735,99.6081
