round,loss,train_acc
1,0.086215,98.0251
2,0.0807384,98.464
3,0.0771177,98.605
4,0.0725203,98.7618
5,0.0910777,98.6155
6,0.0887642,98.6155
7,0.0864768,98.6938
8,0.0841938,98.6416
9,0.0823414,98.6938
10,0.0810425,98.511
11,0.0775661,98.8506
12,0.0766642,98.7722
13,0.075506,98.8506
14,0.0732497,98.9812
15,0.0724302,98.9551
16,0.0721005,98.9289
17,0.070549,98.9551
18,0.0705502,98.8244
19,0.0690326,99.0334
20,0.0681284,98.9812
21,0.0676687,99.0073
22,0.0672334,99.0073
23,0.0665265,99.0857
24,0.0659098,99.0857
25,0.0659692,98.9812
26,0.0650069,99.0596
27,0.063166,99.0857
28,0.0633288,99.2163
29,0.0639043,99.0857
30,0.0634487,99.0334
31,0.0622707,99.1379
32,0.0623913,99.0596
33,0.0618583,99.1118
34,0.0614108,99.0596
35,0.0606695,99.0857
36,0.0600408,99.0596
37,0.0606603,99.0857
38,0.0601781,99.0073
39,0.0599385,99.2163
40,0.0589649,99.1902
41,0.0584176,99.0596
42,0.059628,99.1902
43,0.0586455,98.9028
44,0.0582947,99.2163
45,0.058755,99.1379
46,0.0581362,99.1118
47,0.0582096,99.1379
48,0.0576878,99.1902
49,0.057237,99.1118
50,0.0576367,99.0334
