round,loss,train_acc
1,0.0244234,99.6238
2,0.0234259,99.8746
3,0.0222057,99.8276
4,0.0209361,99.953
5,0.0301019,99.791
6,0.0290036,99.9216
7,0.0280898,99.9739
8,0.02827,99.8694
9,0.0277865,99.8955
10,0.0267739,99.9216
11,0.0268692,99.791
12,0.0262488,99.8694
13,0.0258867,99.8955
14,0.0258499,99.8171
15,0.0256454,99.8171
16,0.0254621,99.8694
17,0.0251497,99.8171
18,0.0250486,99.8694
19,0.0250216,99.8694
20,0.0251296,99.8171
21,0.0247642,99.8433
22,0.0242547,99.8694
23,0.0251812,99.8171
24,0.0248836,99.8694
25,0.0247212,99.791
26,0.024707,99.8694
27,0.024258,99.791
28,0.0249185,99.8433
29,0.0245092,99.7649
30,0.024145,99.8171
31,0.0237768,99.8433
32,0.0230955,99.9216
33,0.0239639,99.7649
34,0.0245678,99.7126
35,0.0238868,99.7126
36,0.0237432,99.8433
37,0.0237868,99.8433
38,0.023948,99.791
39,0.0238703,99.7126
40,0.0233491,99.8433
41,0.0242719,99.791
42,0.0236986,99.8694
43,0.0238594,99.6865
44,0.0240724,99.8171
45,0.0231695,99.7126
46,0.0242924,99.7388
47,0.0240767,99.8171
48,0.0235654,99.6865
49,0.023613,99.6865
50,0.0236068,99.7649
