round,loss,train_acc
1,0.025296,99.5399
2,0.0234355,99.6012
3,0.0229577,99.6472
4,0.0214806,99.7239
5,0.0332192,99.6933
6,0.0316568,99.6166
7,0.0310437,99.6933
8,0.0308658,99.6677
9,0.0300508,99.7188
10,0.0298621,99.7188
11,0.0303498,99.591
12,0.0295684,99.7444
13,0.0295002,99.6421
14,0.027958,99.8722
15,0.0284664,99.7444
16,0.0281789,99.8722
17,0.0284173,99.6933
18,0.0278266,99.8211
19,0.0281982,99.7188
20,0.0284637,99.8466
21,0.0285701,99.7444
22,0.0285446,99.8211
23,0.0282698,99.7699
24,0.0277458,99.7699
25,0.0269941,99.7444
26,0.0282668,99.6421
27,0.0288449,99.6677
28,0.0284459,99.6166
29,0.0281938,99.7444
30,0.0274979,99.7699
31,0.0278047,99.7955
32,0.0278714,99.7188
33,0.0277324,99.5399
34,0.0277936,99.7444
35,0.0276859,99.6933
36,0.0272487,99.7188
37,0.0288375,99.6421
38,0.0280348,99.6933
39,0.0291101,99.5654
40,0.0274806,99.6677
41,0.0277969,99.6933
42,0.0284346,99.591
43,0.0268775,99.7699
44,0.0278449,99.6421
45,0.027831,99.4632
46,0.0290549,99.6166
47,0.0277275,99.4888
48,0.0282656,99.7699
49,0.0281773,99.5654
50,0.0283202,99.5143
