round,loss,train_acc
1,0.0587979,98.63
2,0.0546424,98.9
3,0.0519423,98.945
4,0.0495882,99
5,0.0607241,98.8667
6,0.0579899,98.8833
7,0.0568232,98.8833
8,0.0551676,98.975
9,0.053757,98.975
10,0.0528894,98.9583
11,0.0517534,98.95
12,0.0506918,98.975
13,0.0499113,98.95
14,0.0492139,98.9833
15,0.0490644,98.9583
16,0.0481737,98.9917
17,0.0475233,99.0083
18,0.0469426,99.0833
19,0.0461927,99
20,0.0458247,99.025
21,0.0462737,99.05
22,0.044989,99.0833
23,0.0451034,99.05
24,0.0443475,99.0417
25,0.0439111,99.15
26,0.0438419,99.0417
27,0.0436092,99.075
28,0.0429209,99.1417
29,0.0431109,99.05
30,0.0431117,99.1083
31,0.0425625,99.0917
32,0.0427092,99.1167
33,0.0420149,99.1833
34,0.0419571,99.125
35,0.0421299,99.1
36,0.0417513,99.1
37,0.0414931,99.1333
38,0.0416544,99.1
39,0.041677,99.125
40,0.0413728,99.0583
41,0.0409113,99.1333
42,0.0408111,99.1667
43,0.0403936,99.1333
44,0.0400775,99.1667
45,0.0404784,99.175
46,0.0402301,99.125
47,0.0397555,99.1917
