round,loss,train_acc
1,0.0170958,99.59
2,0.0158616,99.64
3,0.0142005,99.705
4,0.0134657,99.735
5,0.0173147,99.7
6,0.0169443,99.725
7,0.0159717,99.7833
8,0.0156893,99.7917
9,0.0152584,99.8
10,0.014974,99.7917
11,0.0145374,99.8333
12,0.0144145,99.8
13,0.0143528,99.8083
14,0.0146591,99.7583
15,0.013949,99.8167
16,0.0143158,99.7833
17,0.0138303,99.8
18,0.0135789,99.8417
19,0.0138215,99.8417
20,0.0137224,99.7917
21,0.0134447,99.825
22,0.0131727,99.8417
23,0.0135671,99.8333
24,0.0138183,99.8
25,0.0131205,99.8333
26,0.013268,99.8083
27,0.0128704,99.8417
28,0.0130739,99.8333
29,0.0132837,99.8333
30,0.0128395,99.8333
31,0.0132334,99.875
32,0.0129228,99.8333
33,0.0132917,99.7917
34,0.0129947,99.85
35,0.0129131,99.8333
36,0.0125528,99.8667
37,0.0130424,99.85
38,0.0125617,99.85
39,0.0132704,99.825
40,0.0126701,99.8583
41,0.0127244,99.825
42,0.0129757,99.85
43,0.0125622,99.8333
44,0.0123641,99.875
45,0.0126755,99.8333
46,0.012455,99.8417
47,0.0124307,99.8917
