round,loss,train_acc
1,0.01078,99.86
2,0.00910911,99.97
3,0.00831707,99.985
4,0.00802468,99.965
5,0.0118171,99.9667
6,0.0119861,99.95
7,0.0118618,99.9167
8,0.0118277,99.9333
9,0.0116701,99.95
10,0.0121499,99.8833
11,0.0115882,99.875
12,0.0120075,99.85
13,0.0118129,99.9083
14,0.0120567,99.8833
15,0.0117999,99.8833
16,0.0119951,99.8917
17,0.0119335,99.9
18,0.0119794,99.8583
19,0.0118978,99.875
20,0.0123765,99.8167
21,0.0119018,99.85
22,0.0124903,99.8417
23,0.0115678,99.8417
24,0.0118612,99.8417
25,0.0118154,99.8583
26,0.011869,99.9
27,0.0120597,99.8667
28,0.0118983,99.8583
29,0.0119781,99.85
30,0.0117048,99.8083
31,0.0120643,99.8167
32,0.0118025,99.8417
33,0.011917,99.8583
34,0.0121343,99.825
35,0.0120409,99.8417
36,0.0123054,99.825
37,0.0119246,99.8
38,0.0119473,99.8167
39,0.0118838,99.8417
40,0.0122974,99.7917
41,0.0119639,99.85
42,0.0118035,99.8583
43,0.0120034,99.8167
44,0.0118028,99.8083
45,0.0123183,99.7917
46,0.0117964,99.8167
47,0.0118952,99.825
