round,loss,train_acc
1,0.0360236,99.2
2,0.0330183,99.345
3,0.0306249,99.41
4,0.0289653,99.45
5,0.0359507,99.4
6,0.0345239,99.4417
7,0.0339264,99.4333
8,0.0332455,99.4333
9,0.0327406,99.4167
10,0.0324111,99.4333
11,0.0320316,99.3583
12,0.0314863,99.4167
13,0.0310253,99.4417
14,0.0312308,99.4083
15,0.0306341,99.4417
16,0.0309645,99.4083
17,0.0307281,99.4083
18,0.0301279,99.4
19,0.0302051,99.4333
20,0.0303774,99.425
21,0.0300085,99.3583
22,0.0298027,99.4333
23,0.0294135,99.45
24,0.0296637,99.4417
25,0.0292899,99.45
26,0.0291358,99.4333
27,0.0290025,99.425
28,0.0292318,99.4667
29,0.0294344,99.45
30,0.0288575,99.4833
31,0.0291058,99.4417
32,0.0286243,99.4417
33,0.0287036,99.4333
34,0.0285381,99.4667
35,0.02871,99.4583
36,0.0284259,99.5
37,0.0284866,99.4833
38,0.0279428,99.525
39,0.0284879,99.45
40,0.0286629,99.4667
41,0.0280982,99.5417
42,0.0279925,99.4833
43,0.0281939,99.5
44,0.0282266,99.4583
45,0.0277382,99.4833
46,0.0281369,99.4667
47,0.0279142,99.4833
48,0.0278116,99.5417
49,0.0281892,99.4667
50,0.0275028,99.5417
