round,loss,train_acc
1,0.0243766,99.475
2,0.0208117,99.57
3,0.0190613,99.61
4,0.0173468,99.69
5,0.022485,99.6833
6,0.0213427,99.7333
7,0.0203567,99.7167
8,0.0195933,99.7417
9,0.0198141,99.7083
10,0.0188109,99.725
11,0.0186995,99.75
12,0.0183312,99.7
13,0.0182352,99.7667
14,0.0176647,99.75
15,0.0179668,99.7083
16,0.0178496,99.7
17,0.0176774,99.7167
18,0.0172963,99.7083
19,0.0173167,99.6917
20,0.0171113,99.75
21,0.0170325,99.75
22,0.0172474,99.725
23,0.0171527,99.7
24,0.0167242,99.75
25,0.016991,99.75
26,0.0167372,99.7583
27,0.0167415,99.7417
28,0.0168773,99.75
29,0.0166276,99.725
30,0.016741,99.7667
31,0.0168251,99.7333
32,0.0164027,99.7333
33,0.0168459,99.6667
34,0.0160778,99.7417
35,0.0165901,99.7167
36,0.0162852,99.7417
37,0.0159847,99.7583
38,0.0166494,99.7333
39,0.0160201,99.775
40,0.0168685,99.7667
41,0.01652,99.7417
42,0.0158773,99.775
43,0.016653,99.7083
44,0.016344,99.7333
45,0.0157147,99.7583
46,0.0162639,99.7167
47,0.0168615,99.7083
48,0.016175,99.7667
49,0.016154,99.7667
50,0.0154352,99.7667
