Softmax regression: 10 classes; 784 features
Epoch 1 | Loss: 0.559683 | Train Accuracy: 86.0483% | Test Accuracy: 90.06%
Epoch 2 | Loss: 0.366768 | Train Accuracy: 89.7317% | Test Accuracy: 90.85%
Epoch 3 | Loss: 0.337074 | Train Accuracy: 90.5183% | Test Accuracy: 91.2%
Epoch 4 | Loss: 0.321663 | Train Accuracy: 90.875% | Test Accuracy: 91.28%
Epoch 5 | Loss: 0.311868 | Train Accuracy: 91.1983% | Test Accuracy: 91.56%
Epoch 6 | Loss: 0.304875 | Train Accuracy: 91.415% | Test Accuracy: 91.59%
Epoch 7 | Loss: 0.299543 | Train Accuracy: 91.53% | Test Accuracy: 91.81%
Epoch 8 | Loss: 0.295237 | Train Accuracy: 91.6417% | Test Accuracy: 91.82%
Epoch 9 | Loss: 0.29166 | Train Accuracy: 91.7783% | Test Accuracy: 92.04%
Epoch 10 | Loss: 0.288765 | Train Accuracy: 91.8533% | Test Accuracy: 91.98%
Epoch 11 | Loss: 0.286201 | Train Accuracy: 91.935% | Test Accuracy: 92.09%
Epoch 12 | Loss: 0.283846 | Train Accuracy: 91.9983% | Test Accuracy: 92.11%
Epoch 13 | Loss: 0.282064 | Train Accuracy: 92.08% | Test Accuracy: 92.06%
Epoch 14 | Loss: 0.279901 | Train Accuracy: 92.1217% | Test Accuracy: 92.01%
Epoch 15 | Loss: 0.278334 | Train Accuracy: 92.2483% | Test Accuracy: 92.14%
Epoch 16 | Loss: 0.277045 | Train Accuracy: 92.2783% | Test Accuracy: 92.06%
Epoch 17 | Loss: 0.275595 | Train Accuracy: 92.2767% | Test Accuracy: 92.17%
Epoch 18 | Loss: 0.27449 | Train Accuracy: 92.3017% | Test Accuracy: 91.98%
Epoch 19 | Loss: 0.273062 | Train Accuracy: 92.395% | Test Accuracy: 92.25%
Epoch 20 | Loss: 0.272186 | Train Accuracy: 92.3683% | Test Accuracy: 92.13%
Epoch 21 | Loss: 0.271158 | Train Accuracy: 92.4383% | Test Accuracy: 92.1%
Epoch 22 | Loss: 0.270258 | Train Accuracy: 92.445% | Test Accuracy: 92.25%
Epoch 23 | Loss: 0.269215 | Train Accuracy: 92.45% | Test Accuracy: 92.14%
Epoch 24 | Loss: 0.268489 | Train Accuracy: 92.5133% | Test Accuracy: 92.29%
Epoch 25 | Loss: 0.267608 | Train Accuracy: 92.5583% | Test Accuracy: 92.18%
Epoch 26 | Loss: 0.266926 | Train Accuracy: 92.5767% | Test Accuracy: 92.36%
Epoch 27 | Loss: 0.266161 | Train Accuracy: 92.6017% | Test Accuracy: 92.2%
Epoch 28 | Loss: 0.265516 | Train Accuracy: 92.6% | Test Accuracy: 92.18%
Epoch 29 | Loss: 0.264763 | Train Accuracy: 92.6483% | Test Accuracy: 92.2%
Epoch 30 | Loss: 0.264344 | Train Accuracy: 92.7067% | Test Accuracy: 92.31%
Epoch 31 | Loss: 0.263608 | Train Accuracy: 92.6467% | Test Accuracy: 92.36%
Epoch 32 | Loss: 0.262979 | Train Accuracy: 92.6717% | Test Accuracy: 92.39%
Epoch 33 | Loss: 0.262462 | Train Accuracy: 92.69% | Test Accuracy: 92.21%
Epoch 34 | Loss: 0.261986 | Train Accuracy: 92.7367% | Test Accuracy: 92.34%
Epoch 35 | Loss: 0.261421 | Train Accuracy: 92.7267% | Test Accuracy: 92.37%
Epoch 36 | Loss: 0.2608 | Train Accuracy: 92.8% | Test Accuracy: 92.38%
Epoch 37 | Loss: 0.26027 | Train Accuracy: 92.8317% | Test Accuracy: 92.24%
Epoch 38 | Loss: 0.259999 | Train Accuracy: 92.7583% | Test Accuracy: 92.38%
Epoch 39 | Loss: 0.259467 | Train Accuracy: 92.7933% | Test Accuracy: 92.22%
Epoch 40 | Loss: 0.259083 | Train Accuracy: 92.8867% | Test Accuracy: 92.45%
Epoch 41 | Loss: 0.25868 | Train Accuracy: 92.8633% | Test Accuracy: 92.4%
Epoch 42 | Loss: 0.258309 | Train Accuracy: 92.8483% | Test Accuracy: 92.51%
Epoch 43 | Loss: 0.257706 | Train Accuracy: 92.865% | Test Accuracy: 92.41%
Epoch 44 | Loss: 0.257416 | Train Accuracy: 92.9033% | Test Accuracy: 92.32%
Epoch 45 | Loss: 0.257141 | Train Accuracy: 92.9067% | Test Accuracy: 92.41%
Epoch 46 | Loss: 0.25663 | Train Accuracy: 92.935% | Test Accuracy: 92.43%
Epoch 47 | Loss: 0.256492 | Train Accuracy: 92.9083% | Test Accuracy: 92.51%
[Centralised] Early stopping at epoch 47 after 5 epochs without test accuracy improvement.

[Centralised] Done. Centralised data saved to /home-mscluster/ldemelo/HPC_Assignment/problem1/federated_clustering_mpi/metrics/sweep_1/centralised/central_rep3
