round,loss,train_acc
1,0.0128572,99.7623
2,0.011799,99.885
3,0.0104526,99.9617
4,0.0101681,99.954
5,0.0145548,99.9361
6,0.013956,99.9872
7,0.0139423,99.9617
8,0.0137056,99.9361
9,0.0132602,99.9872
10,0.0135576,99.9105
11,0.0133733,99.9361
12,0.0135132,99.9105
13,0.0126525,99.9617
14,0.0131619,99.8978
15,0.012828,99.9361
16,0.012926,99.9233
17,0.0128894,99.885
18,0.0125155,99.9233
19,0.0125718,99.9105
20,0.0132759,99.8466
21,0.0126476,99.8722
22,0.0128005,99.9105
23,0.0126057,99.885
24,0.0124331,99.8594
25,0.0126912,99.885
26,0.0128536,99.8722
27,0.0123676,99.8978
28,0.0122567,99.8594
29,0.0126673,99.8211
30,0.0123718,99.8466
31,0.0125551,99.8466
32,0.0123601,99.8594
33,0.0123334,99.8466
34,0.0122877,99.8978
35,0.0122203,99.8722
36,0.0124598,99.8466
37,0.0122683,99.8594
38,0.0121505,99.8594
39,0.0127695,99.8466
40,0.0119938,99.8338
41,0.0118819,99.8978
42,0.0126796,99.8466
43,0.0121915,99.885
44,0.0124659,99.7955
9246,99.8
47,0.0141965,99.7917
48,0.014179,99.75
49,0.014067,99.775
50,0.0142702,99.7917
