round,loss,train_acc
1,0.0132205,99.72
2,0.0117094,99.7787
3,0.0107392,99.7867
4,0.00983661,99.792
5,0.0130839,99.76
6,0.0126375,99.7644
7,0.0123128,99.7644
8,0.0122024,99.8
9,0.0117813,99.8178
10,0.0116868,99.8133
11,0.0113384,99.8044
12,0.0112339,99.8
13,0.0113897,99.7956
14,0.0110869,99.8
15,0.0110416,99.7733
16,0.0109817,99.7956
17,0.0107627,99.7822
18,0.0107579,99.8
19,0.0106479,99.7911
20,0.010718,99.7644
21,0.0105299,99.8133
22,0.0106363,99.7956
23,0.0103393,99.7778
24,0.0106064,99.7822
25,0.010494,99.7956
26,0.0105242,99.7956
27,0.010473,99.7733
28,0.0102608,99.7644
29,0.0101802,99.7822
30,0.0102178,99.8133
31,0.0105529,99.7911
32,0.0102402,99.7956
33,0.0102747,99.7956
34,0.0103097,99.76
35,0.0100558,99.7822
36,0.0101342,99.76
37,0.00997115,99.7911
38,0.0100382,99.7644
39,0.00993181,99.7956
40,0.0099928,99.7733
41,0.00981866,99.7956
42,0.00981175,99.7822
43,0.0097024,99.8133
44,0.00987523,99.76
45,0.00968207,99.8089
46,0.00995727,99.7911
47,0.00953165,99.8133
48,0.00976536,99.8178
49,0.00962985,99.8133
50,0.00968869,99.7956
