round,loss,train_acc
1,0.0628513,98.3856
2,0.0579047,98.4326
3,0.0531127,98.7618
4,0.0500143,98.9342
5,0.0646744,98.8506
6,0.0625777,98.7983
7,0.0604304,98.9551
8,0.0582667,98.9551
9,0.056157,98.9551
10,0.0556256,99.0596
11,0.0532002,99.1118
12,0.0533436,98.9028
13,0.0523989,99.1379
14,0.0511637,99.1379
15,0.0500547,99.1641
16,0.0494947,99.1641
17,0.0488648,99.2424
18,0.0482241,99.2685
19,0.0482152,99.373
20,0.0471805,99.5037
21,0.0478192,99.2424
22,0.0461544,99.3992
23,0.04698,99.3208
24,0.044946,99.3208
25,0.0465724,99.2424
26,0.044968,99.373
27,0.0459371,99.3208
28,0.0445269,99.2947
29,0.0448315,99.3208
30,0.0454911,99.3208
31,0.0450535,99.2163
32,0.0438609,99.2424
33,0.0438139,99.2947
34,0.0437136,99.3208
35,0.0437715,99.3469
36,0.0446394,99.1379
37,0.0434563,99.3208
38,0.0433817,99.2424
39,0.0434223,99.2685
40,0.0430333,99.2163
41,0.0427656,99.3208
42,0.0432359,99.2424
43,0.0427282,99.2685
44,0.0427055,99.2424
45,0.0429382,99.1641
46,0.0430314,99.2685
47,0.0420428,99.2163
48,0.0420406,99.1641
49,0.0420418,99.2163
50,0.0419177,99.2163
