round,loss,train_acc
1,0.0227973,99.6708
2,0.0219303,99.8276
3,0.0201921,99.8433
4,0.019395,99.9216
5,0.0297952,99.8171
6,0.0265337,99.9739
7,0.0273175,99.8433
8,0.0265427,99.8694
9,0.0258039,99.9216
10,0.0256584,99.8171
11,0.0244482,99.9478
12,0.0239619,99.9478
13,0.0240115,99.9739
14,0.0234456,99.9739
15,0.0238079,99.9216
16,0.0231705,99.9216
17,0.0233178,99.9216
18,0.0225053,99.9739
19,0.0225709,99.8955
20,0.0232859,99.9478
21,0.0226611,99.8955
22,0.0222182,99.8955
23,0.022347,99.8955
24,0.0225592,99.8171
25,0.0223457,99.8433
26,0.0217204,99.8955
27,0.0220378,99.9216
28,0.0211387,99.8955
29,0.0217074,99.8433
30,0.0215779,99.8433
31,0.0217985,99.9478
32,0.0211596,99.8694
33,0.0208877,99.8955
34,0.0207886,99.9216
35,0.0207249,99.8955
36,0.0211889,99.8694
37,0.0211211,99.8433
38,0.021421,99.8171
39,0.0205693,99.9216
40,0.0206702,99.9478
41,0.0207206,99.9478
42,0.020588,99.9478
43,0.0208188,99.8433
44,0.0205809,99.8433
45,0.0204366,99.8694
46,0.0214215,99.791
47,0.0205738,99.8694
48,0.021019,99.8955
49,0.0212144,99.8171
50,0.0202506,99.9478
