round,loss,train_acc
1,0.0237164,99.4984
2,0.0211138,99.7179
3,0.0198713,99.8276
4,0.0193188,99.8589
5,0.0299611,99.6081
6,0.0269535,99.8694
7,0.0279134,99.6604
8,0.0280621,99.791
9,0.027415,99.791
10,0.0275424,99.7649
11,0.0264506,99.8433
12,0.0264834,99.8171
13,0.0263185,99.8694
14,0.0275363,99.7388
15,0.0265046,99.7126
16,0.0256869,99.791
17,0.0261255,99.8171
18,0.0256887,99.8694
19,0.0278777,99.6081
20,0.0262398,99.8433
21,0.0269131,99.6343
22,0.0279989,99.582
23,0.0269302,99.791
24,0.0270524,99.6865
25,0.0259269,99.7649
26,0.026748,99.6604
27,0.0265569,99.7649
28,0.0268102,99.6865
29,0.0279389,99.7388
30,0.0259275,99.791
31,0.0278068,99.6343
32,0.0265968,99.6604
33,0.0273744,99.6604
34,0.0267741,99.6343
35,0.0265378,99.6343
36,0.0250345,99.791
37,0.0283784,99.6343
38,0.0277102,99.582
39,0.0266875,99.7649
40,0.0278127,99.582
41,0.0271462,99.6865
42,0.0273051,99.6343
43,0.0272419,99.6343
44,0.0274626,99.7388
45,0.0286042,99.4775
46,0.0281006,99.582
47,0.0281629,99.6081
48,0.0270437,99.6604
49,0.0277741,99.6604
50,0.0287625,99.5559
