round,loss,train_acc
1,0.0239047,99.5298
2,0.0217259,99.6395
3,0.0196768,99.7649
4,0.0178356,99.8903
5,0.0263719,99.8694
6,0.0249029,99.9478
7,0.0240225,99.9478
8,0.0231318,99.9216
9,0.0239286,99.8171
10,0.0228312,99.9216
11,0.022345,99.9739
12,0.0220797,99.9216
13,0.0210159,99.9739
14,0.021686,99.8433
15,0.021938,99.8955
16,0.0212696,99.8694
17,0.0209973,99.8694
18,0.0207777,99.9216
19,0.0200263,99.9216
20,0.0205086,99.9216
21,0.0205893,99.8433
22,0.0203283,99.9478
23,0.0206781,99.8694
24,0.0202751,99.9216
25,0.0200286,99.9216
26,0.0200013,99.8694
27,0.0196668,99.8694
28,0.0193888,99.8694
29,0.0194516,99.9216
30,0.0193143,99.8694
31,0.0198601,99.8955
32,0.0191797,99.8433
33,0.0198241,99.8171
34,0.0192347,99.8433
35,0.0186057,99.8955
36,0.01897,99.8955
37,0.0194695,99.8955
38,0.0194826,99.8955
39,0.0198371,99.791
40,0.0192819,99.8171
41,0.0186314,99.9216
42,0.0191498,99.8171
43,0.0191338,99.8694
44,0.0185169,99.8433
45,0.0189265,99.8694
46,0.0194639,99.8955
47,0.0187181,99.8694
48,0.0188206,99.791
49,0.0192819,99.8171
50,0.0187869,99.8171
