round,loss,train_acc
1,0.0270171,99.5141
2,0.0246315,99.6395
3,0.0231189,99.8276
4,0.0217226,99.906
5,0.0337203,99.6865
6,0.0314727,99.9216
7,0.0319624,99.8433
8,0.0316116,99.7126
9,0.0306735,99.791
10,0.0307241,99.8171
11,0.0312596,99.7649
12,0.0309037,99.7126
13,0.0308748,99.7126
14,0.0306501,99.6865
15,0.0313799,99.6865
16,0.0309723,99.6865
17,0.0316511,99.582
18,0.032892,99.6081
19,0.0322308,99.5298
20,0.0303707,99.7126
21,0.03069,99.791
22,0.0318724,99.6081
23,0.0305806,99.6604
24,0.0309215,99.6081
25,0.0309957,99.7126
26,0.0303614,99.6604
27,0.0304723,99.6343
28,0.0316201,99.5559
29,0.0312209,99.6604
30,0.0312222,99.5298
31,0.0324769,99.6343
32,0.0325551,99.3992
33,0.0315674,99.4775
34,0.0324438,99.582
35,0.0313287,99.6865
36,0.0320811,99.5298
37,0.0329286,99.4775
38,0.0331293,99.373
39,0.0324139,99.6081
40,0.0321078,99.4514
41,0.032564,99.3992
42,0.0322897,99.5298
43,0.0319817,99.5559
44,0.0328566,99.4775
45,0.0331365,99.4253
46,0.0324488,99.2947
47,0.0331144,99.3208
48,0.0324243,99.3992
49,0.0338105,99.373
50,0.0332337,99.373
