round,loss,train_acc
1,0.0263763,99.4984
2,0.0249772,99.6552
3,0.0231626,99.7806
4,0.0223204,99.8903
5,0.0336984,99.8171
6,0.0324004,99.8955
7,0.0323769,99.8433
8,0.0319964,99.8694
9,0.032155,99.7388
10,0.0315299,99.791
11,0.0311217,99.7649
12,0.0328195,99.791
13,0.0318837,99.7649
14,0.0324595,99.6604
15,0.0332333,99.582
16,0.0334865,99.6081
17,0.0332009,99.6343
18,0.0336389,99.5559
19,0.0323689,99.5298
20,0.0325874,99.6604
21,0.0325932,99.582
22,0.0321687,99.6865
23,0.0341477,99.5559
24,0.0332191,99.4514
25,0.034018,99.4775
26,0.0345663,99.5298
27,0.0339182,99.4514
28,0.0349419,99.3992
29,0.0330466,99.4775
30,0.0329721,99.6343
31,0.0339183,99.582
32,0.0344646,99.582
33,0.0342191,99.4514
34,0.0335653,99.4253
35,0.0346921,99.4514
36,0.0346867,99.5559
37,0.0336918,99.6081
38,0.0348059,99.4514
39,0.0343054,99.6081
40,0.0352442,99.4775
41,0.034274,99.5298
42,0.0351541,99.5037
43,0.0347523,99.4775
44,0.035062,99.4775
45,0.0349558,99.5037
46,0.035499,99.3992
47,0.0352651,99.3992
48,0.0346669,99.6081
49,0.0358676,99.2424
50,0.0357083,99.4514
