round,loss,train_acc
1,0.0660908,98.4969
2,0.0622186,98.6733
3,0.0586729,98.842
4,0.055877,98.9417
5,0.0690461,98.7858
6,0.0668218,98.773
7,0.0647437,98.888
8,0.0628425,98.7986
9,0.0617363,98.7858
10,0.0600369,98.8753
11,0.0585725,98.888
12,0.0585581,98.8241
13,0.0571763,98.8241
14,0.0566103,98.773
15,0.0552504,98.9775
16,0.054892,98.8753
17,0.0542477,98.8497
18,0.0536312,98.8497
19,0.0532786,98.8241
20,0.0521523,98.9392
21,0.0524735,98.9264
22,0.0516206,98.9264
23,0.0517018,98.888
24,0.0511499,98.9008
25,0.050985,98.9519
26,0.0504803,98.9264
27,0.0500416,98.9008
28,0.0495957,98.9136
29,0.0492411,98.9392
30,0.0492015,99.0031
31,0.0484367,98.9264
32,0.048621,98.9264
33,0.0484778,99.0542
34,0.048014,98.9647
35,0.0472447,99.0414
36,0.0484265,98.9008
37,0.0477688,98.9903
38,0.0470421,99.0031
39,0.0472164,99.0414
40,0.0470454,98.9903
41,0.0469027,99.0286
42,0.046649,98.9392
43,0.0466122,98.9775
44,0.0466877,99.0414
45,0.0460749,99.0414
46,0.0460906,99.0798
47,0.0456926,98.9903
48,0.0449461,99.0542
49,0.0454681,99.0286
50,0.0448414,99.1181
