round,loss,train_acc
1,0.097191,97.523
2,0.0924521,97.6994
3,0.090231,97.9525
4,0.0873939,97.9218
5,0.102063,97.6738
6,0.098973,97.8144
7,0.0965834,98.0189
8,0.0948655,97.9039
9,0.0939779,97.9678
10,0.0908406,97.8528
11,0.0903434,97.9295
12,0.0887184,98.1339
13,0.0869721,98.1339
14,0.0865873,97.9934
15,0.0867395,98.0317
16,0.0845779,98.1084
17,0.0841328,98.0956
18,0.0829177,98.2234
19,0.0827728,98.1979
20,0.0816197,98.1723
21,0.08078,98.1595
22,0.0798406,98.3257
23,0.0798313,98.2234
24,0.0802952,98.2362
25,0.0796031,98.1723
26,0.0780896,98.249
27,0.0786567,98.2362
28,0.0776121,98.2106
29,0.0767084,98.2745
30,0.0779494,98.1595
31,0.0760882,98.2362
32,0.0761777,98.1339
33,0.0762533,98.1851
34,0.0755109,98.2618
35,0.0757699,98.249
36,0.0756707,98.1084
37,0.0744686,98.2234
38,0.0734263,98.3512
39,0.0736007,98.2618
40,0.0739367,98.2873
41,0.0738319,98.2362
42,0.073267,98.1979
43,0.0734997,98.3001
44,0.0722387,98.1851
45,0.0727473,98.2106
46,0.0720536,98.2234
47,0.0719052,98.3384
48,0.0721622,98.3129
49,0.0705456,98.2234
50,0.0715619,98.2618
