round,loss,train_acc
1,0.0274922,99.4172
2,0.0235197,99.7009
3,0.0213611,99.7316
4,0.0196047,99.7853
5,0.0272338,99.6933
6,0.0258822,99.7444
7,0.0247008,99.7699
8,0.0237974,99.7572
9,0.0229676,99.7699
10,0.0226048,99.7955
11,0.0223412,99.7444
12,0.022195,99.7188
13,0.0219564,99.706
14,0.0214867,99.7827
15,0.0211321,99.7316
16,0.0208333,99.7316
17,0.0205728,99.7316
18,0.0202545,99.706
19,0.020564,99.706
20,0.0202836,99.706
21,0.0198165,99.7699
22,0.0200573,99.7188
23,0.0196586,99.706
24,0.019701,99.7316
25,0.0197984,99.706
26,0.0193653,99.6805
27,0.0194682,99.6933
28,0.0197684,99.7188
29,0.0191476,99.6933
30,0.0186918,99.7827
31,0.0187378,99.7444
32,0.0187415,99.7572
33,0.0186277,99.7572
34,0.0185861,99.7827
35,0.0189896,99.6805
36,0.018379,99.7827
37,0.0181157,99.7827
38,0.0181856,99.8083
39,0.0181997,99.7827
40,0.0184376,99.7699
41,0.0188397,99.7444
42,0.0180894,99.7699
43,0.0181914,99.7827
44,0.0183731,99.7188
45,0.0182604,99.7827
46,0.0182862,99.7699
47,0.0180074,99.7444
48,0.0181411,99.7572
49,0.0178798,99.7827
50,0.0177711,99.7955
