round,loss,train_acc
1,0.0151013,99.7546
2,0.0122988,99.908
3,0.0107729,99.9617
4,0.0102287,99.9847
5,0.0150132,99.9744
6,0.0144064,99.9872
7,0.0145522,99.9489
8,0.0143404,99.9617
9,0.014323,99.9489
10,0.0142513,99.9361
11,0.0143727,99.8978
12,0.014275,99.9233
13,0.0140774,99.9489
14,0.0143678,99.8978
15,0.0140362,99.9105
16,0.0137173,99.9361
17,0.0139002,99.9233
18,0.0138063,99.8978
19,0.0141188,99.9105
20,0.013559,99.9489
21,0.0141444,99.9105
22,0.013966,99.8594
23,0.013847,99.885
24,0.0138295,99.8978
25,0.0138589,99.885
26,0.0134948,99.8722
27,0.0136549,99.9105
28,0.0138681,99.8722
29,0.0138413,99.885
30,0.0137847,99.9361
31,0.0136264,99.8978
32,0.0136576,99.8978
33,0.013439,99.8722
34,0.0138002,99.8594
35,0.0130533,99.9105
36,0.013501,99.885
37,0.0138589,99.885
38,0.0138964,99.8211
39,0.0134512,99.8466
40,0.013825,99.7955
41,0.0133899,99.885
42,0.0138893,99.8083
43,0.0135466,99.8978
44,0.0139678,99.8083
45,0.0137992,99.8466
46,0.0139506,99.8466
47,0.0138047,99.8594
48,0.013705,99.7955
49,0.0140375,99.8466
50,0.0135952,99.885
