round,loss,train_acc
1,0.0836464,97.3543
2,0.0795435,97.5307
3,0.0758922,97.7607
4,0.0742612,97.8221
5,0.0865302,97.6227
6,0.0854999,97.8528
7,0.0835669,97.8144
8,0.0821723,97.8272
9,0.0814209,97.8144
10,0.0789004,97.9167
11,0.0790983,97.9167
12,0.0781294,97.8783
13,0.0778343,97.8144
14,0.0769939,97.9678
15,0.0766983,98.07
16,0.0753653,97.9422
17,0.0761949,97.955
18,0.0747126,98.0445
19,0.0739389,98.07
20,0.0739119,98.0317
21,0.0734141,98.0189
22,0.0731554,97.9934
23,0.073232,98.0828
24,0.0726237,97.9295
25,0.0723021,98.0573
26,0.0719733,98.1212
27,0.0709628,98.0956
28,0.0716485,98.1723
29,0.0706599,98.1212
30,0.0710893,98.1084
31,0.0718202,98.1467
32,0.0707872,98.0956
33,0.0701595,98.1339
34,0.069401,98.0445
35,0.0691353,98.2362
36,0.0691186,98.2362
37,0.0685815,98.0956
38,0.0684366,98.1595
39,0.0682937,98.1979
40,0.0682302,98.3001
41,0.0685287,98.1851
42,0.0683755,98.1084
43,0.0680267,98.1979
44,0.0669942,98.2745
45,0.0672331,98.1979
46,0.0675788,98.1851
47,0.0672248,98.2234
48,0.0673075,98.1595
49,0.0667637,98.3129
50,0.0669555,98.2745
