round,loss,train_acc
1,0.0146481,99.7853
2,0.0130784,99.9463
3,0.0121698,99.977
4,0.0120511,99.954
5,0.0176253,99.9744
6,0.0184959,99.8978
7,0.0179039,99.9361
8,0.0181563,99.8594
9,0.0183088,99.9105
10,0.0179649,99.8978
11,0.0178497,99.8466
12,0.0184348,99.8211
13,0.0188103,99.8594
14,0.0184931,99.8466
15,0.0185497,99.8466
16,0.0187849,99.8338
17,0.0196021,99.7316
18,0.0193291,99.7572
19,0.0189638,99.7316
20,0.0187191,99.7827
21,0.0191618,99.7316
22,0.0190708,99.7188
23,0.0191308,99.706
24,0.0193732,99.6933
25,0.0189246,99.7699
26,0.0187136,99.706
27,0.0196974,99.6549
28,0.0202583,99.6549
29,0.0197762,99.7188
30,0.0202079,99.5271
31,0.0198374,99.7572
32,0.0195732,99.6933
33,0.019841,99.7188
34,0.0201296,99.6166
35,0.0198427,99.6805
36,0.0200419,99.6421
37,0.0195302,99.6805
38,0.0195505,99.6805
39,0.0209016,99.591
40,0.0204802,99.6549
41,0.0203112,99.6166
42,0.0203776,99.6549
43,0.0206018,99.591
44,0.0203479,99.6166
1031,99.475
47,0.027865,99.525
48,0.0277871,99.525
49,0.0281598,99.4917
50,0.0274547,99.5333
