round,loss,train_acc
1,0.104626,96.9591
2,0.0998191,97.3139
3,0.096661,97.3519
4,0.093713,97.4026
5,0.105669,97.2548
6,0.103227,97.3181
7,0.101856,97.2125
8,0.100378,97.2865
9,0.0989794,97.3181
10,0.0976638,97.3815
11,0.0960507,97.466
12,0.0955478,97.4343
13,0.09484,97.4343
14,0.0935563,97.5715
15,0.0934381,97.5821
16,0.0924042,97.5504
17,0.0919726,97.5187
18,0.0911278,97.561
19,0.0902544,97.4871
20,0.0897283,97.5082
21,0.0895822,97.5082
22,0.0891724,97.4976
23,0.088872,97.6032
24,0.0879496,97.6032
25,0.0875103,97.6032
26,0.0873338,97.6243
27,0.0864016,97.6349
28,0.0872031,97.6349
29,0.0862213,97.6349
30,0.0856107,97.6243
31,0.0852821,97.7194
32,0.0857848,97.656
33,0.084422,97.656
34,0.0843185,97.6349
35,0.084348,97.6138
36,0.0839282,97.6771
37,0.0835624,97.5927
38,0.0830559,97.6877
39,0.0827486,97.7616
40,0.0830571,97.7299
41,0.0819054,97.6349
42,0.0819416,97.7721
43,0.081409,97.7405
44,0.0817584,97.7088
45,0.0813133,97.7194
46,0.0812025,97.7827
47,0.0813053,97.8038
48,0.0809482,97.8038
49,0.0798545,97.8249
50,0.0801453,97.7405
51,0.079597,97.7827
52,0.080071,97.8144
53,0.0794131,97.8777
54,0.078949,97.7616
55,0.0788579,97.7721
56,0.0792477,97.8988
57,0.0789526,97.7721
58,0.0785977,97.8461
59,0.0783136,97.8355
60,0.0776286,97.9516
