round,loss,train_acc
1,0.0100286,99.7973
2,0.0096917,99.7973
3,0.00921161,99.8099
4,0.00827895,99.8606
5,0.0126665,99.8205
6,0.0114383,99.9261
7,0.012089,99.8839
8,0.0117798,99.905
9,0.0109544,99.9366
10,0.0111005,99.9155
11,0.0108496,99.9472
12,0.0109104,99.9261
13,0.0111068,99.9155
14,0.0111496,99.8839
15,0.0108116,99.8839
16,0.0106609,99.9261
17,0.0104977,99.8944
18,0.0107615,99.8944
19,0.0111909,99.8944
20,0.0106558,99.9472
21,0.0108391,99.8627
22,0.0107195,99.8839
23,0.0110638,99.8944
24,0.0106623,99.8733
25,0.0109721,99.8627
26,0.0106306,99.8944
27,0.0101829,99.8944
28,0.0103523,99.8944
29,0.010368,99.8522
30,0.0106164,99.8944
31,0.0108551,99.8522
32,0.0105923,99.8944
33,0.010151,99.9261
34,0.0103507,99.8839
35,0.0104857,99.8839
36,0.0102933,99.8944
37,0.0101788,99.8839
38,0.0101216,99.8944
39,0.0108985,99.8944
40,0.0103124,99.8839
41,0.0100467,99.905
42,0.0104753,99.8522
43,0.0104885,99.905
44,0.0104125,99.8944
45,0.010267,99.8733
46,0.0101227,99.8522
47,0.010094,99.8627
48,0.010136,99.8416
49,0.0100603,99.8627
50,0.00986061,99.8733
51,0.0105046,99.8522
52,0.0103445,99.8839
53,0.0100076,99.8627
54,0.0103277,99.8839
55,0.0104337,99.8416
56,0.0100998,99.8416
57,0.00999639,99.8416
58,0.0101496,99.8733
59,0.0105477,99.8733
60,0.0105698,99.8733
