round,loss,train_acc
1,0.0325344,99.5185
2,0.0284566,99.7466
3,0.0258922,99.7593
4,0.0243053,99.7656
5,0.0311971,99.7149
6,0.0301474,99.7044
7,0.0291055,99.6621
8,0.0281755,99.7255
9,0.0273536,99.7149
10,0.0266437,99.6832
11,0.0255978,99.736
12,0.0259794,99.6516
13,0.0254271,99.6938
14,0.0250363,99.6938
15,0.0242762,99.7044
16,0.0243489,99.7044
17,0.0241491,99.641
18,0.0238292,99.6621
19,0.0237639,99.6727
20,0.0234438,99.6938
21,0.0234689,99.6832
22,0.023256,99.6621
23,0.0230243,99.6621
24,0.023275,99.6093
25,0.0226159,99.6727
26,0.0228313,99.6621
27,0.0227323,99.6727
28,0.0227161,99.6832
29,0.022762,99.6621
30,0.0224108,99.641
31,0.0221847,99.7044
32,0.0223874,99.6516
33,0.022155,99.7044
34,0.0221299,99.6199
35,0.021475,99.6727
36,0.0218435,99.6832
37,0.0218014,99.6832
38,0.0216592,99.6621
39,0.0217644,99.6516
40,0.0214837,99.6832
41,0.0217077,99.641
42,0.021431,99.6621
43,0.0212165,99.6832
44,0.0212724,99.641
45,0.0211146,99.6516
46,0.021486,99.641
47,0.0214981,99.6516
48,0.0210736,99.641
49,0.0211219,99.6832
50,0.0211487,99.6304
51,0.0207962,99.6727
52,0.0210564,99.6516
53,0.0210742,99.6832
54,0.0206956,99.7044
55,0.0206848,99.6516
56,0.0209243,99.641
57,0.0207153,99.6938
58,0.0210324,99.6516
59,0.0209377,99.6304
60,0.0203545,99.6832
