round,loss,train_acc
1,0.0144175,99.848
2,0.0129824,99.981
3,0.0123638,99.9683
4,0.0120664,99.9937
5,0.018392,99.9683
6,0.0177353,99.905
7,0.0176988,99.9155
8,0.0175799,99.8733
9,0.0177113,99.8839
10,0.0172403,99.905
11,0.017263,99.905
12,0.0174519,99.8944
13,0.0171565,99.8416
14,0.0173013,99.8733
15,0.017019,99.8522
16,0.0169376,99.8522
17,0.0168346,99.8522
18,0.0171043,99.8311
19,0.0170654,99.8839
20,0.0169177,99.8416
21,0.0166586,99.8839
22,0.0170148,99.8416
23,0.0167497,99.8099
24,0.0165655,99.8099
25,0.0167797,99.8311
26,0.0165681,99.8627
27,0.0164676,99.8627
28,0.0169578,99.8311
29,0.0168886,99.8522
30,0.0163462,99.8839
31,0.0165769,99.8311
32,0.0167598,99.8627
33,0.0166482,99.8522
34,0.0170746,99.7677
35,0.0167444,99.8205
36,0.0162822,99.8311
37,0.0166507,99.8205
38,0.0171978,99.8099
39,0.0165698,99.8311
40,0.0171938,99.8311
41,0.0166137,99.8522
42,0.0161547,99.8099
43,0.0167986,99.7572
44,0.0165067,99.8099
45,0.0169655,99.8205
46,0.0167002,99.7783
47,0.0167641,99.8416
48,0.0164029,99.8311
49,0.0162388,99.8733
50,0.0164171,99.8522
51,0.016118,99.8627
52,0.0170846,99.7677
53,0.0163535,99.8522
54,0.0165077,99.7783
55,0.0166217,99.8311
56,0.0167457,99.7572
57,0.0171951,99.7888
58,0.0163834,99.7783
59,0.01667,99.7677
60,0.016939,99.7994
