block_size,ray_depth,num_spheres,implementation,run_count,openmp_time_s,kernel_time_s,memory_transfer_time_s,total_without_mem_s,total_with_mem_s,throughput_mpixels_sec,speedup_vs_openmp_kernel,speedup_vs_openmp_with_mem
256,5,200,SHARED,3,641.1610000000001,7.228333333333334,0.01,7.228333333333334,7.238333333333333,0.056665999999999994,88.70124600000001,88.57643200000001
256,5,200,1D TEXTURE,3,641.1610000000001,7.177333333333333,0.004,7.177333333333333,7.181333333333334,0.05706733333333334,89.32928633333334,89.278325
256,5,200,2D TEXTURE,3,641.1610000000001,7.170333333333333,0.007333333333333333,7.170333333333333,7.177333333333333,0.057125333333333334,89.42042866666668,89.329349
256,5,200,2D TEXTURE + CONSTANT,3,641.1610000000001,7.118666666666667,0.013333333333333334,7.118666666666667,7.132000000000001,0.057541666666666665,90.072427,89.90290133333333
256,5,200,REALISTIC,3,641.1610000000001,7.199666666666666,0.007333333333333333,7.199666666666666,7.207000000000001,0.056893,89.05635566666666,88.96640566666667
256,10,200,OPENMP,3,652.6776666666666,652.6776666666666,0.0,652.6776666666666,652.6776666666666,0.0006273333333333334,1.0,1.0
256,10,200,GLOBAL,3,652.6776666666666,10.443,0.008,10.443,10.451,0.039222,62.49818766666667,62.45172266666666
256,10,200,CONSTANT,3,652.6776666666666,9.993333333333332,0.017666666666666667,9.993333333333332,10.011333333333333,0.040986999999999996,65.310453,65.195148
256,10,200,SHARED,3,652.6776666666666,10.124,0.017666666666666667,10.124,10.141666666666666,0.04045833333333334,64.46848,64.35651133333333
256,10,200,1D TEXTURE,3,652.6776666666666,10.390666666666666,0.004,10.390666666666666,10.394666666666666,0.039420333333333335,62.814175,62.789329
256,10,200,2D TEXTURE,3,652.6776666666666,10.368666666666666,0.004,10.368666666666666,10.373000000000001,0.039503666666666666,62.94675166666667,62.92098433333334
256,10,200,2D TEXTURE + CONSTANT,3,652.6776666666666,9.993333333333334,0.014333333333333332,9.993333333333334,10.007333333333333,0.040988,65.311992,65.21959766666667
256,10,200,REALISTIC,3,652.6776666666666,10.398333333333333,0.004,10.398333333333333,10.402666666666667,0.039391,62.767276333333335,62.74176233333333
256,25,200,OPENMP,3,657.08,657.08,0.0,657.08,657.08,0.0006233333333333333,1.0,1.0
256,25,200,GLOBAL,3,657.08,12.837333333333333,0.006333333333333333,12.837333333333333,12.843666666666666,0.031907,51.185276666666674,51.16043066666666
256,25,200,CONSTANT,3,657.08,11.929,0.013999999999999999,11.929,11.943333333333333,0.034336,55.081997666666666,55.01687533333333
256,25,200,SHARED,3,657.08,12.050333333333333,0.013999999999999999,12.050333333333333,12.064666666666666,0.03399066666666667,54.527987,54.463886333333335
256,25,200,1D TEXTURE,3,657.08,12.756333333333332,0.004,12.756333333333332,12.760666666666665,0.03210966666666667,51.51026433333334,51.49375633333333
256,25,200,2D TEXTURE,3,657.08,12.772,0.004,12.772,12.776666666666666,0.03206966666666666,51.44594133333333,51.428903
256,25,200,2D TEXTURE + CONSTANT,3,657.08,11.918333333333331,0.012666666666666666,11.918333333333331,11.930333333333332,0.034368333333333334,55.133671,55.075947000000006
256,25,200,REALISTIC,3,657.08,12.779000000000002,0.004,12.779000000000002,12.783000000000001,0.032052,51.418054000000005,51.40221333333333
256,50,50,OPENMP,3,193.6106666666667,193.6106666666667,0.0,193.6106666666667,193.6106666666667,0.0021170000000000004,1.0,1.0
256,50,50,GLOBAL,3,193.6106666666667,3.8223333333333334,0.006000000000000001,3.8223333333333334,3.828,0.10716666666666667,50.656949,50.58155566666667
256,50,50,CONSTANT,3,193.6106666666667,3.5709999999999997,0.011333333333333334,3.5709999999999997,3.5819999999999994,0.11470799999999999,54.21837200000001,54.04965633333334
256,50,50,SHARED,3,193.6106666666667,3.6199999999999997,0.011333333333333334,3.6199999999999997,3.6313333333333335,0.11315366666666667,53.485231,53.32105933333333
256,50,50,1D TEXTURE,3,193.6106666666667,3.772,0.004333333333333334,3.772,3.776333333333333,0.10859433333333333,51.329738666666664,51.269434999999994
256,50,50,2D TEXTURE,3,193.6106666666667,3.7616666666666667,0.004333333333333334,3.7616666666666667,3.766,0.108887,51.469303000000004,51.40750366666666
256,50,50,2D TEXTURE + CONSTANT,3,193.6106666666667,3.5613333333333337,0.010666666666666666,3.5613333333333337,3.5716666666666668,0.11501333333333334,54.36304366666667,54.20551366666666
256,50,50,REALISTIC,3,193.6106666666667,3.7616666666666667,0.004333333333333334,3.7616666666666667,3.766,0.10888933333333332,51.47158266666667,51.413700666666664
256,50,100,OPENMP,3,362.462,362.462,0.0,362.462,362.462,0.00113,1.0,1.0
256,50,100,GLOBAL,3,362.462,7.6386666666666665,0.007,7.6386666666666665,7.646,0.053622,47.450571000000004,47.407428
256,50,100,CONSTANT,3,362.462,7.105999999999999,0.026333333333333334,7.105999999999999,7.132333333333334,0.05764133333333334,51.007516,50.821062000000005
256,50,100,SHARED,3,362.462,7.158,0.026333333333333334,7.158,7.184333333333334,0.057222666666666665,50.63798533333334,50.45459400000001
256,50,100,1D TEXTURE,3,362.462,7.605333333333333,0.004666666666666667,7.605333333333333,7.609999999999999,0.05385700000000001,47.659075333333334,47.629349
256,50,100,2D TEXTURE,3,362.462,7.595333333333333,0.005333333333333333,7.595333333333333,7.600666666666666,0.05392666666666666,47.72062333333334,47.687718999999994
256,50,100,2D TEXTURE + CONSTANT,3,362.462,7.1000000000000005,0.025333333333333333,7.1000000000000005,7.125,0.05769133333333334,51.05186733333333,50.873023666666676
256,50,100,REALISTIC,3,362.462,7.605999999999999,0.005333333333333333,7.605999999999999,7.6113333333333335,0.05385266666666667,47.65523566666667,47.62103
256,50,200,OPENMP,9,657.5658888888888,657.5658888888888,0.0,657.5658888888888,657.5658888888888,0.0006228888888888889,1.0,1.0
256,50,200,GLOBAL,9,657.5658888888888,13.456999999999999,0.005555555555555556,13.456999999999999,13.462333333333333,0.030437555555555558,48.86411877777777,48.844970333333336
256,50,200,CONSTANT,9,657.5658888888888,12.409555555555555,0.02244444444444444,12.409555555555555,12.431999999999999,0.03300666666666666,52.98847333333334,52.89299088888889
256,50,200,SHARED,9,657.5658888888888,12.487333333333332,0.02244444444444444,12.487333333333332,12.51,0.032801,52.657862111111115,52.56360877777777
256,50,200,1D TEXTURE,9,657.5658888888888,13.40488888888889,0.004111111111111111,13.40488888888889,13.40911111111111,0.030556222222222224,49.05461722222222,49.03895533333333
256,50,200,2D TEXTURE,9,657.5658888888888,13.390666666666668,0.005333333333333333,13.390666666666668,13.395888888888887,0.030588444444444442,49.106393555555556,49.086944444444434
256,50,200,2D TEXTURE + CONSTANT,9,657.5658888888888,12.411222222222223,0.023111111111111107,12.411222222222223,12.434222222222223,0.03300255555555556,52.98182777777778,52.88337144444444
256,50,200,REALISTIC,9,657.5658888888888,13.392333333333333,0.0054444444444444445,13.392333333333333,13.397666666666666,0.030584888888888884,49.10081344444445,49.080401
256,50,203,OPENMP,6,665.4881666666666,665.4881666666666,0.0,665.4881666666666,665.4881666666666,0.0006153333333333334,1.0,1.0
256,50,203,GLOBAL,6,665.4881666666666,13.613999999999999,0.005666666666666667,13.613999999999999,13.619333333333332,0.030087000000000003,48.883182000000005,48.86330183333334
256,50,203,CONSTANT,6,665.4881666666666,12.569666666666668,0.016666666666666666,12.569666666666668,12.586333333333334,0.032586833333333336,52.94442766666666,52.87392416666666
256,50,203,SHARED,6,665.4881666666666,12.654499999999999,0.016666666666666666,12.654499999999999,12.671000000000001,0.03236833333333333,52.58962283333333,52.520028999999994
256,50,203,1D TEXTURE,6,665.4881666666666,13.563666666666668,0.004166666666666667,13.563666666666668,13.568166666666665,0.030198000000000003,49.06341583333333,49.04792666666666
256,50,203,2D TEXTURE,6,665.4881666666666,13.5715,0.005333333333333332,13.5715,13.576666666666666,0.030181,49.03559966666666,49.01694583333333
256,50,203,2D TEXTURE + CONSTANT,6,665.4881666666666,12.5645,0.016999999999999998,12.5645,12.5815,0.032599666666666666,52.965411499999995,52.89383183333333
256,50,203,REALISTIC,6,665.4881666666666,13.562666666666667,0.005333333333333332,13.562666666666667,13.568333333333333,0.030200333333333333,49.067393333333335,49.047702833333325
256,75,200,OPENMP,2,657.5160000000001,657.5160000000001,0.0,657.5160000000001,657.5160000000001,0.0006230000000000001,1.0,1.0
256,75,200,GLOBAL,2,657.5160000000001,13.629000000000001,0.009000000000000001,13.629000000000001,13.6385,0.030053499999999997,48.2436835,48.210872499999994
256,75,200,CONSTANT,2,657.5160000000001,12.509,0.020999999999999998,12.509,12.5295,0.0327445,52.563621499999996,52.476628500000004
256,75,200,SHARED,2,657.5160000000001,12.587,0.020999999999999998,12.587,12.608,0.0325415,52.237995999999995,52.152094
256,75,200,1D TEXTURE,2,657.5160000000001,13.532,0.004,13.532,13.536000000000001,0.0302685,48.589406,48.574456
256,75,200,2D TEXTURE,2,657.5160000000001,13.53,0.004,13.53,13.534,0.030273500000000002,48.5965915,48.582419
256,75,200,2D TEXTURE + CONSTANT,2,657.5160000000001,12.504,0.016,12.504,12.520499999999998,0.0327565,52.582795,52.5152225
256,75,200,REALISTIC,2,657.5160000000001,13.5545,0.004,13.5545,13.559000000000001,0.030218000000000002,48.508046500000006,48.4929685
512,50,200,OPENMP,3,657.4046666666667,657.4046666666667,0.0,657.4046666666667,657.4046666666667,0.0006233333333333333,1.0,1.0
512,50,200,GLOBAL,3,657.4046666666667,15.302333333333335,0.005333333333333333,15.302333333333335,15.307333333333332,0.026767333333333334,42.961057000000004,42.946638666666665
512,50,200,CONSTANT,3,657.4046666666667,14.09966666666667,0.012666666666666666,14.09966666666667,14.112333333333332,0.029050333333333334,46.625951333333326,46.58413866666667
512,50,200,SHARED,3,657.4046666666667,14.105666666666666,0.012666666666666666,14.105666666666666,14.118666666666668,0.029037666666666666,46.60509366666667,46.56335466666667
512,50,200,1D TEXTURE,3,657.4046666666667,15.255333333333333,0.004333333333333334,15.255333333333333,15.26,0.026849666666666664,43.093644000000005,43.080669666666665
512,50,200,2D TEXTURE,3,657.4046666666667,15.248333333333335,0.004333333333333334,15.248333333333335,15.252666666666668,0.026862333333333335,43.11400166666667,43.10095066666667
512,50,200,2D TEXTURE + CONSTANT,3,657.4046666666667,14.104333333333335,0.012333333333333333,14.104333333333335,14.116666666666667,0.02904066666666667,46.61013500000001,46.569629666666664
512,50,200,REALISTIC,3,657.4046666666667,15.273000000000001,0.004333333333333334,15.273000000000001,15.277333333333333,0.026818333333333333,43.043225,43.03054
1024,50,200,OPENMP,3,657.2533333333334,657.2533333333334,0.0,657.2533333333334,657.2533333333334,0.000623,1.0,1.0
