round,loss,train_acc
1,0.0317121,99.5455
2,0.0296535,99.7335
3,0.0274839,99.7492
4,0.0269864,99.8433
5,0.0405614,99.7126
6,0.0397264,99.6604
7,0.0382845,99.7388
8,0.0382499,99.7388
9,0.0383113,99.6081
10,0.0379157,99.6343
11,0.0368895,99.7126
12,0.036806,99.6604
13,0.0372949,99.5298
14,0.035836,99.7388
15,0.0357091,99.6604
16,0.0358116,99.6604
17,0.0362157,99.6604
18,0.0357953,99.7126
19,0.0354499,99.6081
20,0.0353486,99.6343
21,0.0347263,99.582
22,0.035701,99.6604
23,0.0351654,99.5559
24,0.0340703,99.8171
25,0.0346054,99.7126
26,0.0345925,99.6343
27,0.0346765,99.6343
28,0.034015,99.6865
29,0.0342649,99.7649
30,0.0338712,99.7388
31,0.0343614,99.5298
32,0.0338357,99.6081
33,0.0350022,99.6081
34,0.0349681,99.5559
35,0.0337689,99.6865
36,0.0350243,99.582
37,0.0340829,99.6081
38,0.033996,99.7388
39,0.0333749,99.7649
40,0.0330191,99.7649
41,0.033929,99.6865
42,0.033189,99.7126
43,0.0341772,99.5559
44,0.0331193,99.582
45,0.0337717,99.7649
46,0.0333627,99.7388
47,0.0334423,99.6081
48,0.0336414,99.4514
49,0.0337279,99.6343
50,0.0328456,99.5298
