round,loss,train_acc
1,0.0240008,99.4984
2,0.0219915,99.7335
3,0.0192572,99.9373
4,0.0184067,99.9373
5,0.0270133,99.8955
6,0.0266695,99.8694
7,0.0264176,99.8694
8,0.02442,99.9216
9,0.0247418,99.8433
10,0.0237482,99.8955
11,0.0243436,99.8694
12,0.0244956,99.8433
13,0.0235683,99.9216
14,0.0229747,99.9216
15,0.0230662,99.9216
16,0.0225413,99.8955
17,0.0227135,99.8955
18,0.0234665,99.8171
19,0.0225679,99.8694
20,0.0225912,99.791
21,0.0226296,99.7649
22,0.0224556,99.791
23,0.0219713,99.8171
24,0.0219961,99.8433
25,0.0218543,99.8433
26,0.0223593,99.8694
27,0.0220247,99.8171
28,0.0220122,99.791
29,0.0218718,99.8171
30,0.0219017,99.7388
31,0.0211402,99.8433
32,0.0218802,99.7649
33,0.0216004,99.8171
34,0.022582,99.6865
35,0.0218201,99.7649
36,0.0221421,99.7126
37,0.0214971,99.8171
38,0.022271,99.8433
39,0.0218568,99.7649
40,0.0209411,99.7126
41,0.021293,99.791
42,0.0209812,99.7649
43,0.0213745,99.7388
44,0.021488,99.7649
45,0.0212323,99.7649
46,0.0206736,99.8171
47,0.0211758,99.7126
48,0.0224085,99.7388
49,0.0214969,99.8433
50,0.021264,99.7649
