round,loss,train_acc
1,0.0302406,99.286
2,0.0264077,99.428
3,0.0245976,99.45
4,0.0234336,99.482
5,0.026788,99.4267
6,0.026396,99.4167
7,0.0258639,99.44
8,0.0257126,99.4333
9,0.0253302,99.4733
10,0.025014,99.45
11,0.0250944,99.4633
12,0.0247795,99.4733
13,0.0243788,99.4733
14,0.0243209,99.46
15,0.0241369,99.49
16,0.0241898,99.4833
17,0.0239061,99.5
18,0.0238263,99.52
19,0.0237165,99.48
20,0.0237093,99.5
21,0.0238949,99.48
22,0.0236313,99.4867
23,0.0234736,99.49
24,0.0231944,99.5167
25,0.023196,99.5067
26,0.023422,99.4967
27,0.0230475,99.5433
28,0.0230119,99.52
29,0.0230783,99.4967
30,0.0230814,99.5167
31,0.0226217,99.5167
32,0.0229321,99.52
33,0.0228407,99.4867
34,0.0229195,99.4967
35,0.0225933,99.5333
36,0.022881,99.5033
37,0.0227856,99.5167
38,0.0223146,99.53
39,0.0222136,99.55
40,0.0222464,99.55
