round,loss,train_acc
1,0.0137704,99.7546
2,0.0117105,99.9156
3,0.0101978,99.9847
4,0.0097201,99.9923
5,0.0142375,99.9617
6,0.0138268,99.9744
7,0.0136013,99.9872
8,0.0134573,99.9744
9,0.0134723,99.9361
10,0.0131983,99.9617
11,0.0129716,99.9617
12,0.0129938,99.9617
13,0.0130814,99.9489
14,0.0125071,99.9361
15,0.0130071,99.9105
16,0.0129502,99.9233
17,0.0125497,99.9489
18,0.0125929,99.9489
19,0.0128817,99.8978
20,0.0127957,99.9233
21,0.0128236,99.9105
22,0.0128302,99.9233
23,0.0127495,99.9489
24,0.0126908,99.9233
25,0.0124517,99.9617
26,0.0123737,99.9489
27,0.0129794,99.8978
28,0.0124873,99.9233
29,0.012302,99.9233
30,0.012773,99.9233
31,0.0122343,99.9361
32,0.0126494,99.9105
33,0.0122394,99.8978
34,0.0121114,99.9233
35,0.0125257,99.9105
36,0.0118233,99.9617
37,0.0127396,99.885
38,0.0121372,99.9233
39,0.0123412,99.9489
40,0.0124615,99.9233
41,0.0126015,99.885
42,0.0124142,99.8722
43,0.0121078,99.885
44,0.0123903,99.8722
45,0.0121864,99.8722
46,0.0121196,99.9233
47,0.0121453,99.8978
48,0.0125241,99.8978
49,0.0119901,99.9361
50,0.0125656,99.885
