epoch,train_loss,train_acc,test_acc
1,0.0335487,99.2363,58.77
2,0.0311302,99.404,73.99
3,0.0293071,99.4927,78.92
4,0.0281891,99.51,81.63
5,0.0360452,99.4533,83.11
6,0.0351185,99.4572,84.15
7,0.0343693,99.4639,84.86
8,0.0337094,99.4539,85.36
9,0.0332224,99.4739,85.84
10,0.032649,99.4733,86.36
11,0.0323127,99.475,86.63
12,0.0321488,99.4656,86.76
13,0.0317234,99.4689,87.01
14,0.0314262,99.4644,87.15
15,0.031195,99.4783,87.29
16,0.0309139,99.4706,87.47
17,0.0308944,99.4589,87.6
18,0.0306774,99.46,87.7
19,0.0305338,99.465,87.75
20,0.0303018,99.4656,87.86
21,0.0302058,99.4639,88.02
22,0.030034,99.46,88.14
23,0.029947,99.4678,88.26
24,0.02998,99.4511,88.34
25,0.029783,99.4683,88.4
26,0.0294914,99.4678,88.43
27,0.0295304,99.4611,88.52
28,0.0294482,99.4494,88.61
29,0.0293731,99.4706,88.69
30,0.0293623,99.4561,88.73
31,0.0291487,99.475,88.76
32,0.0291067,99.4711,88.78
33,0.0290079,99.4611,88.87
34,0.0289207,99.4583,88.93
35,0.0288594,99.4611,88.95
36,0.0287994,99.4756,88.99
37,0.0286588,99.4617,89.08
38,0.0285919,99.4594,89.1
39,0.028698,99.4606,89.16
40,0.0285937,99.4567,89.21
41,0.0285487,99.4633,89.28
42,0.0285173,99.44,89.26
43,0.028418,99.4617,89.29
44,0.0283271,99.4667,89.35
45,0.0282745,99.4711,89.32
46,0.0283394,99.4594,89.34
47,0.0282007,99.4506,89.32
48,0.028108,99.4711,89.33
49,0.0281106,99.4767,89.3
50,0.0281166,99.4606,89.33
