round,loss,train_acc
1,0.0153653,99.7623
2,0.0142316,99.8926
3,0.0133616,99.931
4,0.0124196,99.9617
5,0.0179581,99.9617
6,0.0174493,99.9744
7,0.0176648,99.9361
8,0.0174515,99.8978
9,0.0166367,99.9361
10,0.0171978,99.8594
11,0.0168172,99.9105
12,0.0174501,99.8083
13,0.0168772,99.8338
14,0.0167062,99.8722
15,0.0166816,99.8083
16,0.0165235,99.8722
17,0.0166279,99.8594
18,0.0170023,99.7699
19,0.0167681,99.7827
20,0.0163873,99.8466
21,0.0168641,99.8083
22,0.0169508,99.7572
23,0.0172876,99.8083
24,0.0172354,99.7827
25,0.0172836,99.7572
26,0.017091,99.7827
27,0.0167229,99.7444
28,0.0176935,99.7316
29,0.016512,99.8338
30,0.017099,99.7827
31,0.016897,99.8211
32,0.0171119,99.8211
33,0.017062,99.7827
34,0.0170598,99.6933
35,0.0167748,99.7955
36,0.0166436,99.7955
37,0.0173209,99.7955
38,0.0168406,99.706
39,0.0170004,99.7955
40,0.0179268,99.6805
41,0.0177957,99.6933
42,0.0166758,99.7955
43,0.0175981,99.7699
44,0.0168536,99.7699
45,0.0167925,99.8083
46,0.0170168,99.7444
47,0.0172004,99.8211
48,0.0171526,99.7444
49,0.0170398,99.7316
50,0.0165045,99.8083
