round,loss,train_acc
1,0.0135927,99.7623
2,0.0121787,99.9463
3,0.0109418,99.9923
4,0.010221,99.9923
5,0.0148326,99.9872
6,0.0145954,99.9617
7,0.0143388,99.9105
8,0.0142945,99.8978
9,0.0144921,99.885
10,0.0141925,99.8978
11,0.014338,99.8594
12,0.0147716,99.8722
13,0.0146084,99.885
14,0.0149885,99.8338
15,0.0143503,99.8338
16,0.0142959,99.8338
17,0.0147291,99.8083
18,0.0145754,99.8211
19,0.0145602,99.7955
20,0.0149143,99.7699
21,0.0147799,99.7955
22,0.0147801,99.7699
23,0.0146021,99.7955
24,0.0150098,99.7444
25,0.014842,99.7444
26,0.0143797,99.7699
27,0.0146549,99.7444
28,0.0152822,99.7572
29,0.0147956,99.7699
30,0.0150745,99.7699
31,0.0146135,99.7699
32,0.0150719,99.7699
33,0.0149911,99.7572
34,0.0151259,99.706
35,0.0146881,99.6933
36,0.0151213,99.7316
37,0.0149249,99.7316
38,0.014899,99.7316
39,0.015122,99.706
40,0.0151631,99.7316
41,0.0154909,99.7699
42,0.0154285,99.7316
43,0.0148055,99.7444
44,0.0153935,99.7572
45,0.0151484,99.7444
46,0.0152168,99.7444
47,0.0157091,99.706
48,0.0149228,99.7699
49,0.0154839,99.7188
50,0.0150654,99.7316
