round,loss,train_acc
1,0.0292312,99.4984
2,0.0269592,99.8433
3,0.024966,99.9373
4,0.023013,99.9687
5,0.0349785,99.8433
6,0.0342027,99.8433
7,0.0325243,99.8955
8,0.0313051,99.9739
9,0.0312631,99.8955
10,0.031182,99.8955
11,0.0313566,99.7388
12,0.0309926,99.8171
13,0.0304578,99.8694
14,0.0308227,99.791
15,0.030214,99.8171
16,0.0304025,99.7388
17,0.0303923,99.6865
18,0.0300786,99.6865
19,0.0291659,99.7126
20,0.0300486,99.7388
21,0.030362,99.8433
22,0.0300536,99.791
23,0.0299729,99.7126
24,0.0293111,99.8171
25,0.0299142,99.6865
26,0.0302173,99.6604
27,0.0294807,99.6865
28,0.0298101,99.6604
29,0.0294854,99.6604
30,0.0300766,99.6081
31,0.0291853,99.6604
32,0.0294608,99.7126
33,0.0291845,99.6081
34,0.0284789,99.7649
35,0.0296168,99.6865
36,0.0295093,99.7388
37,0.0290975,99.7126
38,0.0296906,99.6604
39,0.0292214,99.6081
40,0.0284486,99.7126
41,0.0301386,99.5559
42,0.0288659,99.6865
43,0.0297548,99.582
44,0.0293421,99.5559
45,0.0292116,99.582
46,0.0297456,99.582
47,0.0291307,99.582
48,0.0291011,99.7126
49,0.0294127,99.5298
50,0.0292587,99.6343
