round,loss,train_acc
1,0.061993,98.3386
2,0.057133,98.4796
3,0.0525181,98.8401
4,0.0497688,98.9028
5,0.0640302,98.6938
6,0.0615731,98.8767
7,0.0595463,98.9812
8,0.0576072,99.0073
9,0.0553183,99.1118
10,0.0548556,99.1379
11,0.0523418,99.1902
12,0.0525056,99.0596
13,0.0514154,99.2947
14,0.0504087,99.3208
15,0.0492667,99.3469
16,0.0487539,99.373
17,0.0481562,99.2947
18,0.0475454,99.3469
19,0.0475849,99.4514
20,0.0466001,99.5298
21,0.0471055,99.3208
22,0.0455954,99.4253
23,0.0462811,99.3469
24,0.0443931,99.4253
25,0.0460471,99.3208
26,0.0445686,99.3992
27,0.045333,99.3992
28,0.0439825,99.3208
29,0.0443285,99.3469
30,0.0448495,99.3208
31,0.0444376,99.2947
32,0.0435118,99.1902
33,0.0433087,99.3208
34,0.0432228,99.2685
35,0.0433678,99.373
36,0.0440172,99.1902
37,0.0429766,99.3208
38,0.0429283,99.2685
39,0.0430266,99.2685
40,0.0425864,99.2685
41,0.0422869,99.3469
42,0.0426981,99.2947
43,0.042351,99.2947
44,0.0423174,99.2424
45,0.0426411,99.1379
46,0.0426314,99.2947
47,0.0417434,99.1902
48,0.0417216,99.1641
49,0.0416944,99.2163
50,0.0415627,99.2163
