round,loss,train_acc
1,0.0874766,97.8527
2,0.0816396,98.2288
3,0.0774543,98.4169
4,0.0729286,98.5893
5,0.0917525,98.3542
6,0.0892793,98.4065
7,0.0868963,98.4326
8,0.0845343,98.6155
9,0.0825586,98.4587
10,0.0812337,98.3542
11,0.0778557,98.7461
12,0.0769697,98.6677
13,0.0758868,98.6677
14,0.0735687,98.8244
15,0.0727172,98.9028
16,0.0723046,98.7461
17,0.0709654,98.7983
18,0.0707834,98.8767
19,0.069257,98.9812
20,0.0683149,98.8506
21,0.0679835,98.9289
22,0.0674736,99.0596
23,0.0667593,99.0334
24,0.0662154,98.9812
25,0.066235,98.9551
26,0.0651959,99.0334
27,0.0633932,99.1641
28,0.0635587,99.1118
29,0.0641609,99.0596
30,0.0635741,98.8767
31,0.0625025,99.0857
32,0.0625844,99.0857
33,0.0621052,99.0857
34,0.0615414,98.9812
35,0.0607595,99.0334
36,0.0602301,99.0857
37,0.0608137,98.9812
38,0.0603287,98.8767
39,0.0601263,99.1379
40,0.0591703,99.1641
41,0.0586565,99.0596
42,0.059774,99.0857
43,0.0587567,98.7983
44,0.0584713,99.1641
45,0.0589098,99.0334
46,0.0583639,99.0334
47,0.0583739,99.1902
48,0.0578999,99.0857
49,0.0574262,99.0073
50,0.0578699,98.9812
