round,loss,train_acc
1,0.0549225,99.2328
2,0.0467947,99.5189
3,0.042312,99.6229
4,0.0395131,99.7139
5,0.0524101,99.6749
6,0.0492958,99.6749
7,0.0481304,99.6532
8,0.0461057,99.6316
9,0.0448569,99.7399
10,0.0440687,99.6316
11,0.0429136,99.6099
12,0.0424553,99.5882
13,0.0422047,99.5449
14,0.0403884,99.6749
15,0.0402801,99.6099
16,0.0397349,99.5665
17,0.0395384,99.5449
18,0.038953,99.5665
19,0.0387963,99.5449
20,0.0379566,99.6532
21,0.0378777,99.5882
22,0.037376,99.5882
23,0.0371014,99.6316
24,0.0375868,99.5665
25,0.0366705,99.6099
26,0.0359957,99.6099
27,0.0361169,99.4798
28,0.0359854,99.6316
29,0.0362435,99.5232
30,0.035381,99.6099
31,0.0361557,99.6099
32,0.0352185,99.5665
33,0.0348578,99.6099
34,0.0352792,99.6099
35,0.0347304,99.6099
36,0.0373234,99.5449
37,0.0342976,99.6749
38,0.0347592,99.4798
39,0.0347271,99.5232
40,0.0344662,99.5882
41,0.0344547,99.6099
42,0.0345391,99.5449
43,0.0351928,99.5449
44,0.0349043,99.5882
45,0.0349519,99.5449
46,0.0333506,99.6316
47,0.034692,99.5449
48,0.0338743,99.5449
49,0.0336981,99.5665
50,0.0348025,99.5882
51,0.0345441,99.6099
52,0.0340365,99.6316
53,0.033469,99.6316
