round,loss,train_acc
1,0.0209534,99.6099
2,0.0185133,99.7009
3,0.0171867,99.857
4,0.0154389,99.948
5,0.0221967,99.935
6,0.0218011,99.935
7,0.0209322,99.9783
8,0.0197257,99.9783
9,0.0197898,99.935
10,0.0194595,99.935
11,0.0192978,99.9783
12,0.0190561,99.9567
13,0.0190777,99.9133
14,0.0183796,99.9567
15,0.018401,100
16,0.0178971,100
17,0.0181636,99.9567
18,0.0184802,99.9133
19,0.0177582,99.9783
20,0.0182316,99.935
21,0.017732,99.9133
22,0.0178275,99.9133
23,0.0178197,99.9133
24,0.018039,99.87
25,0.0179008,99.87
26,0.0183224,99.8266
27,0.0179266,99.935
28,0.0176367,99.935
29,0.0173668,99.9133
30,0.0176986,99.9133
31,0.017427,99.935
32,0.0176288,99.87
33,0.0172078,99.87
34,0.0176093,99.8049
35,0.0171938,99.87
36,0.0177309,99.8916
37,0.0171861,99.8916
38,0.0172225,99.8916
39,0.0171116,99.8916
40,0.0176218,99.87
41,0.0169725,99.9133
42,0.0174711,99.8916
43,0.0168345,99.9133
44,0.0169727,99.8916
45,0.0171682,99.8916
46,0.0170345,99.9133
47,0.0170546,99.87
48,0.0170917,99.8483
49,0.017196,99.8483
50,0.017404,99.8266
51,0.017414,99.8483
52,0.0167167,99.8916
53,0.0168433,99.8916
