round,loss,train_acc
1,0.0231323,99.5839
2,0.0203709,99.7789
3,0.0188467,99.935
4,0.0178108,99.948
5,0.0252629,99.9567
6,0.0249899,99.9133
7,0.0249603,99.9133
8,0.0236612,99.9567
9,0.0245726,99.9567
10,0.0230806,99.9783
11,0.0229287,99.9567
12,0.0225203,99.935
13,0.02256,99.8916
14,0.0224851,99.87
15,0.0227543,99.9133
16,0.0224089,99.8483
17,0.0225229,99.8266
18,0.0218616,99.935
19,0.0220886,99.935
20,0.0217133,99.8266
21,0.022154,99.8483
22,0.0216881,99.9783
23,0.0214426,99.9133
24,0.0220098,99.87
25,0.0214623,99.9133
26,0.0221377,99.8049
27,0.0215078,99.8916
28,0.0218149,99.8483
29,0.021794,99.8483
30,0.0217236,99.8483
31,0.0218474,99.8049
32,0.0215629,99.8266
33,0.021643,99.8266
34,0.0215586,99.8266
35,0.0219762,99.8049
36,0.0211167,99.8266
37,0.021079,99.9133
38,0.0214604,99.8266
39,0.0214107,99.7616
40,0.0213492,99.7833
41,0.0211789,99.7616
42,0.0214342,99.8266
43,0.0207874,99.87
44,0.021721,99.8049
45,0.0217843,99.8266
46,0.0208584,99.8049
47,0.0213911,99.7399
48,0.0216968,99.7833
49,0.0208248,99.8049
50,0.0213015,99.8483
51,0.0207952,99.87
52,0.0212904,99.8049
53,0.020592,99.8266
