round,loss,train_acc
1,0.0193336,99.5969
2,0.0175955,99.7009
3,0.01696,99.7529
4,0.0159226,99.896
5,0.0246137,99.7182
6,0.0236612,99.8049
7,0.0229906,99.8266
8,0.0230971,99.8266
9,0.0226296,99.7833
10,0.0220523,99.8266
11,0.022658,99.8049
12,0.021773,99.8916
13,0.0224219,99.8049
14,0.0220832,99.8483
15,0.02227,99.7399
16,0.0231636,99.7399
17,0.0221818,99.9133
18,0.0223404,99.7833
19,0.0221487,99.8266
20,0.0223489,99.7833
21,0.0222952,99.7399
22,0.0225578,99.8049
23,0.0229154,99.7399
24,0.0217569,99.87
25,0.0216384,99.8049
26,0.0226548,99.6966
27,0.0219307,99.7399
28,0.0211107,99.8483
29,0.0219785,99.7833
30,0.0214445,99.8483
31,0.0221392,99.8049
32,0.0216443,99.8049
33,0.0220771,99.7399
34,0.0224696,99.7182
35,0.0219222,99.7182
36,0.0231435,99.6966
37,0.0218728,99.7399
38,0.0213201,99.8049
39,0.0209681,99.8049
40,0.0225082,99.6749
41,0.0217346,99.8049
42,0.021538,99.7833
43,0.021952,99.7182
44,0.0217186,99.7616
45,0.0221287,99.7616
46,0.0218243,99.7616
47,0.0215435,99.87
48,0.0229772,99.6316
49,0.0220152,99.8049
50,0.0217636,99.7182
51,0.0218622,99.7833
52,0.0219375,99.6316
53,0.0215575,99.7833
