round,loss,train_acc
1,0.115335,96.8025
2,0.110898,97.2257
3,0.107412,97.5549
4,0.104966,97.6019
5,0.125705,97.257
6,0.122675,97.466
7,0.120533,97.5183
8,0.118837,97.6228
9,0.116024,97.6228
10,0.114144,97.7011
11,0.112243,97.675
12,0.110811,97.8579
13,0.108966,97.8318
14,0.109051,97.7011
15,0.107332,97.7273
16,0.10599,97.8056
17,0.106302,97.7011
18,0.106014,97.6489
19,0.105017,97.6489
20,0.104121,97.7011
21,0.104496,97.5183
22,0.103901,97.6489
23,0.102578,97.7011
24,0.101296,97.7011
25,0.101365,97.6489
26,0.101031,97.675
27,0.100863,97.7795
28,0.100832,97.7534
29,0.100121,97.5183
30,0.0994173,97.675
31,0.0984463,97.7534
32,0.0984345,97.7011
33,0.0990313,97.7011
34,0.0982998,97.7534
35,0.0973641,97.7795
36,0.0988535,97.5967
37,0.0979628,97.5705
38,0.0969245,97.7795
39,0.0966986,97.7795
40,0.097578,97.7273
41,0.095819,97.884
42,0.0960624,97.7795
43,0.0963664,97.7534
44,0.0965427,97.6489
45,0.0956162,97.7534
46,0.0957631,97.9363
47,0.0953133,97.7795
48,0.094873,97.8056
49,0.0950035,97.8056
50,0.0941172,97.8579
