round,loss,train_acc
1,0.0455724,99.373
2,0.0409553,99.5925
3,0.0381755,99.7179
4,0.0351692,99.7492
5,0.0468409,99.7388
6,0.0453936,99.6865
7,0.0438708,99.7126
8,0.0419973,99.7388
9,0.0412712,99.7388
10,0.039525,99.7649
11,0.0394315,99.7388
12,0.0389661,99.791
13,0.0373598,99.7649
14,0.0373548,99.7649
15,0.0366989,99.8171
16,0.0363412,99.6604
17,0.0359103,99.791
18,0.0356538,99.6865
19,0.0352167,99.791
20,0.0347714,99.7388
21,0.0344622,99.6604
22,0.0343027,99.6604
23,0.0339723,99.6604
24,0.0338727,99.6865
25,0.0343633,99.6343
26,0.0330675,99.6343
27,0.0324611,99.7126
28,0.0332575,99.6343
29,0.0328146,99.6343
30,0.0324237,99.6604
31,0.032675,99.6343
32,0.0314339,99.6604
33,0.0318751,99.6343
34,0.0320783,99.6081
35,0.0317304,99.6865
36,0.0317529,99.6865
37,0.0316044,99.6604
38,0.0305734,99.6604
39,0.031157,99.6343
40,0.0309032,99.6343
41,0.0305633,99.6343
42,0.0311948,99.6343
43,0.0301127,99.6604
44,0.0305499,99.6604
45,0.0306902,99.6343
46,0.0300331,99.6604
47,0.0299908,99.6604
48,0.0302675,99.6343
49,0.0302745,99.5298
50,0.0300349,99.6343
