round,loss,train_acc
1,0.0237626,99.5141
2,0.0218644,99.7649
3,0.0191056,99.9216
4,0.0183895,100
5,0.0270806,99.9216
6,0.0269283,99.8955
7,0.026623,99.8694
8,0.0246812,99.9478
9,0.0251312,99.8433
10,0.0240712,99.8955
11,0.0246683,99.8694
12,0.0248915,99.8433
13,0.0240902,99.8694
14,0.0234534,99.8955
15,0.0233792,99.9216
16,0.0229344,99.8694
17,0.0231801,99.8694
18,0.023919,99.791
19,0.0229604,99.8955
20,0.0230128,99.791
21,0.0231043,99.8171
22,0.0229519,99.791
23,0.0224498,99.8171
24,0.0225519,99.791
25,0.0222718,99.8171
26,0.0228834,99.8694
27,0.0224015,99.7649
28,0.0224275,99.8171
29,0.0223273,99.791
30,0.0223736,99.6865
31,0.0216258,99.8433
32,0.0223597,99.7649
33,0.0220236,99.8171
34,0.0231337,99.6604
35,0.0222937,99.7388
36,0.0226353,99.6865
37,0.02194,99.7649
38,0.0227554,99.791
39,0.0222909,99.7126
40,0.0213476,99.6604
41,0.0217905,99.7649
42,0.021454,99.7126
43,0.0218371,99.7126
44,0.0219005,99.6604
45,0.0217678,99.7388
46,0.0210985,99.7649
47,0.0216542,99.6604
48,0.0228837,99.7388
49,0.0219026,99.791
50,0.0216922,99.7649
