round,loss,train_acc
1,0.0264692,99.5141
2,0.0251603,99.6395
3,0.0244413,99.7335
4,0.0230664,99.7649
5,0.0349995,99.5298
6,0.0340009,99.5559
7,0.0334452,99.6081
8,0.0331325,99.6343
9,0.0327559,99.5559
10,0.0320136,99.6865
11,0.0321491,99.7388
12,0.0327274,99.582
13,0.0335144,99.4253
14,0.0318632,99.5298
15,0.0306576,99.7388
16,0.0307686,99.6343
17,0.0310102,99.6604
18,0.0306682,99.6343
19,0.030097,99.6604
20,0.0305911,99.5037
21,0.0298019,99.6343
22,0.0300311,99.6081
23,0.0298838,99.6865
24,0.0314782,99.4253
25,0.0298401,99.7388
26,0.0308533,99.5037
27,0.0305849,99.5559
28,0.029813,99.791
29,0.0304347,99.6604
30,0.0302922,99.7388
31,0.0290052,99.7126
32,0.0297729,99.6865
33,0.0303454,99.5559
34,0.029057,99.6865
35,0.0289545,99.791
36,0.0302232,99.5559
37,0.0289341,99.6865
38,0.0289205,99.7388
39,0.0297504,99.6343
40,0.0295616,99.582
41,0.0299752,99.6865
42,0.0293118,99.7388
43,0.0305532,99.4775
44,0.0297133,99.4253
45,0.0305199,99.5298
46,0.0303411,99.4775
47,0.0290916,99.6081
48,0.0297501,99.6081
49,0.0285732,99.6604
50,0.0292326,99.582
