round,loss,train_acc
1,0.0229481,99.4984
2,0.0200132,99.7492
3,0.0189933,99.8433
4,0.0181722,99.9216
5,0.0255643,99.8433
6,0.0238625,100
7,0.0236497,99.9478
8,0.0225758,99.9739
9,0.0237813,99.8694
10,0.0228237,99.791
11,0.0213062,99.9739
12,0.0217746,99.9478
13,0.0210768,99.9739
14,0.0213319,99.9216
15,0.0212699,99.9216
16,0.0209317,99.8955
17,0.0204868,99.9216
18,0.0208611,99.9478
19,0.0213966,99.8955
20,0.0207108,99.9216
21,0.0203406,99.9216
22,0.0200167,99.9478
23,0.0201659,99.9478
24,0.0198165,99.9478
25,0.0202651,99.8694
26,0.0204349,99.8955
27,0.0203565,99.8955
28,0.0195292,99.9216
29,0.0200562,99.8694
30,0.0199381,99.9216
31,0.0192155,99.8694
32,0.0202066,99.7649
33,0.0193008,99.9216
34,0.019563,99.8433
35,0.0194685,99.8694
36,0.0199205,99.791
37,0.0198911,99.8433
38,0.0192989,99.8433
39,0.0193149,99.8171
40,0.0193656,99.8694
41,0.0189843,99.8694
42,0.0200792,99.8433
43,0.0194797,99.8171
44,0.0194437,99.8171
45,0.0194771,99.8433
46,0.0192829,99.8171
47,0.0197706,99.791
48,0.0201014,99.791
49,0.0192781,99.791
50,0.0190584,99.8955
