round,loss,train_acc
1,0.0344013,99.5141
2,0.0317834,99.7179
3,0.0303241,99.8433
4,0.0305769,99.7179
5,0.0448261,99.6865
6,0.0439253,99.6343
7,0.0427687,99.7649
8,0.0433945,99.6604
9,0.0422477,99.6081
10,0.0424283,99.6604
11,0.0421114,99.6604
12,0.0415518,99.7126
13,0.0402359,99.6604
14,0.041322,99.6343
15,0.0404383,99.6865
16,0.0403961,99.5037
17,0.0401799,99.7126
18,0.0398124,99.582
19,0.038805,99.7126
20,0.0400952,99.582
21,0.039728,99.582
22,0.0388103,99.6343
23,0.0393015,99.582
24,0.0397105,99.5559
25,0.0389427,99.582
26,0.0387216,99.6343
27,0.0391014,99.6343
28,0.0390141,99.6343
29,0.0382183,99.6343
30,0.0387018,99.582
31,0.0388797,99.4775
32,0.0389957,99.5037
33,0.0379414,99.4775
34,0.0392362,99.3469
35,0.0385829,99.4775
36,0.0394586,99.4514
37,0.0390718,99.5298
38,0.0388569,99.5037
39,0.0386674,99.6343
40,0.0398488,99.5037
41,0.0377363,99.582
42,0.0378678,99.6081
43,0.0391028,99.3992
44,0.0377494,99.582
45,0.0379093,99.6081
46,0.0382465,99.3992
47,0.0377263,99.5037
48,0.0384573,99.4775
49,0.0385147,99.6343
50,0.0378375,99.5298
