round,loss,train_acc
1,0.0244548,99.465
2,0.0207679,99.58
3,0.0190382,99.64
4,0.0173657,99.71
5,0.02237,99.6667
6,0.0212386,99.7083
7,0.0203094,99.7
8,0.0195937,99.75
9,0.0197369,99.6917
10,0.0187453,99.75
11,0.0186758,99.7417
12,0.0182095,99.6917
13,0.0181829,99.7417
14,0.0175563,99.7583
15,0.0179994,99.7
16,0.0178413,99.7
17,0.0176172,99.7333
18,0.0172452,99.6833
19,0.0171916,99.6917
20,0.0170104,99.7667
21,0.0169507,99.7417
22,0.017172,99.7417
23,0.0170775,99.7083
24,0.0166352,99.7583
25,0.0168925,99.75
26,0.0166449,99.775
27,0.0166431,99.7333
28,0.0168095,99.7583
29,0.0165355,99.725
30,0.0166752,99.775
31,0.0167478,99.7417
32,0.0163498,99.7167
33,0.0167367,99.7
34,0.0159824,99.7417
35,0.0165234,99.725
36,0.0162201,99.7583
37,0.0159017,99.7583
38,0.016564,99.725
39,0.015914,99.775
40,0.016794,99.7667
41,0.0164501,99.7583
42,0.0157865,99.7833
43,0.0165662,99.725
44,0.0162391,99.7333
45,0.0156356,99.7833
46,0.0161515,99.7417
47,0.0167692,99.7083
48,0.0161331,99.75
49,0.0161077,99.75
50,0.0153644,99.775
