round,loss,train_acc
1,0.0166879,99.585
2,0.0153585,99.655
3,0.0138267,99.72
4,0.013095,99.75
5,0.0170129,99.7083
6,0.0166845,99.7417
7,0.0156253,99.8
8,0.0153663,99.8
9,0.0149947,99.8333
10,0.0146827,99.8333
11,0.0143296,99.8333
12,0.0142435,99.8083
13,0.0141618,99.8167
14,0.0143479,99.7583
15,0.0137268,99.8167
16,0.0141188,99.7833
17,0.0136097,99.8
18,0.0133929,99.85
19,0.0136378,99.8083
20,0.0135344,99.8083
21,0.0132642,99.8167
22,0.0130455,99.825
23,0.0133996,99.825
24,0.0136751,99.7917
25,0.0129664,99.8333
26,0.0130845,99.8417
27,0.0127204,99.8417
28,0.0129706,99.8333
29,0.0131997,99.8333
30,0.0127086,99.8417
31,0.0131224,99.8583
32,0.0128224,99.8417
33,0.0132038,99.8
34,0.0129097,99.85
35,0.0127767,99.8417
36,0.012423,99.875
37,0.0129361,99.85
38,0.0124602,99.8583
39,0.0131619,99.8333
40,0.012567,99.8583
41,0.0126558,99.85
42,0.0129095,99.8583
43,0.0124899,99.8333
44,0.0122684,99.875
45,0.0125474,99.8417
46,0.0123834,99.85
47,0.0123505,99.8917
48,0.0126208,99.825
49,0.0126502,99.85
50,0.0123797,99.875
