round,loss,train_acc
1,0.00833043,99.845
2,0.00789446,99.85
3,0.00729269,99.915
4,0.00683731,99.96
5,0.00976602,99.9583
6,0.00941513,99.9833
7,0.00935501,99.9583
8,0.00917341,99.975
9,0.00952348,99.8917
10,0.00911722,99.9333
11,0.0091834,99.9417
12,0.00888896,99.95
13,0.00905588,99.95
14,0.00885353,99.9417
15,0.00895179,99.9083
16,0.00874729,99.9583
17,0.00893831,99.9083
18,0.0086527,99.9333
19,0.00887722,99.9333
20,0.00898779,99.925
21,0.00880529,99.925
22,0.00905296,99.9083
23,0.00862131,99.95
24,0.00876935,99.925
25,0.00880038,99.9167
26,0.00884783,99.9167
27,0.008591,99.9333
28,0.00917864,99.9083
29,0.00876355,99.925
30,0.00850507,99.9083
31,0.00874665,99.9167
32,0.00885936,99.9
33,0.00855609,99.8917
34,0.00872045,99.9167
35,0.00873719,99.8917
36,0.00851686,99.9083
37,0.00848281,99.9083
38,0.00904703,99.9
39,0.00874077,99.9083
40,0.00871246,99.9167
41,0.00858219,99.8833
42,0.0087088,99.9083
43,0.00865801,99.9
44,0.00826128,99.9167
45,0.00841872,99.925
46,0.00835364,99.9083
47,0.00847359,99.8667
48,0.00881515,99.8583
49,0.00844713,99.9167
50,0.00843263,99.8833
