round,loss,train_acc
1,0.0158362,99.68
2,0.0139027,99.836
3,0.0127087,99.824
4,0.0118685,99.824
5,0.015747,99.7867
6,0.015367,99.8
7,0.0150163,99.82
8,0.0148121,99.82
9,0.014171,99.8267
10,0.0141753,99.82
11,0.0140863,99.82
12,0.0144981,99.8133
13,0.0140098,99.82
14,0.0139816,99.8067
15,0.0138411,99.78
16,0.0141062,99.7733
17,0.0136472,99.7933
18,0.0138155,99.7667
19,0.0135365,99.7933
20,0.0135352,99.78
21,0.0135236,99.8
22,0.0135938,99.7667
23,0.0134358,99.76
24,0.013373,99.7933
25,0.0134553,99.76
26,0.0134163,99.7533
27,0.0137788,99.7733
28,0.0133599,99.7933
29,0.0135685,99.7867
30,0.0134443,99.76
31,0.0134229,99.8067
32,0.0131992,99.7867
33,0.0131563,99.78
34,0.0134834,99.76
35,0.0135276,99.7933
36,0.0132555,99.7933
37,0.013182,99.7933
38,0.0134014,99.7867
39,0.0131975,99.7667
40,0.0139709,99.7867
41,0.0133006,99.7733
