round,loss,train_acc
1,0.00908719,99.895
2,0.00775706,99.985
3,0.00754043,99.99
4,0.00749282,99.99
5,0.0115387,99.95
6,0.0114517,99.95
7,0.0115383,99.9333
8,0.0116352,99.925
9,0.0119689,99.9083
10,0.0115174,99.9333
11,0.0118346,99.875
12,0.0117573,99.8917
13,0.0122052,99.85
14,0.0125001,99.8667
15,0.0116671,99.875
16,0.011803,99.8833
17,0.0121029,99.8583
18,0.0120454,99.8667
19,0.0124638,99.825
20,0.0119982,99.9
21,0.0123303,99.8667
22,0.0121763,99.8417
23,0.0119833,99.85
24,0.0123969,99.8167
25,0.0124061,99.8167
26,0.0125555,99.85
27,0.0124294,99.8167
28,0.0126786,99.8167
29,0.012336,99.8167
30,0.0120117,99.8333
31,0.0122703,99.8167
32,0.0123045,99.8167
33,0.0125158,99.7667
34,0.0123739,99.8167
35,0.0125383,99.825
36,0.0127893,99.8083
37,0.0122969,99.7667
38,0.0122485,99.8583
39,0.0128938,99.775
40,0.0124514,99.8333
41,0.0125929,99.8
42,0.0129565,99.8083
43,0.0129568,99.8167
44,0.0130312,99.7667
45,0.0127713,99.8083
46,0.0124852,99.8
47,0.0128901,99.7833
48,0.0126854,99.7917
49,0.0127369,99.7833
50,0.0131411,99.775
