round,loss,train_acc
1,0.0297216,99.24
2,0.0259737,99.432
3,0.023483,99.508
4,0.0222702,99.52
5,0.0272563,99.4667
6,0.0264337,99.44
7,0.0267485,99.4933
8,0.0255775,99.4867
9,0.0248648,99.5
10,0.0244874,99.5067
11,0.0244753,99.54
12,0.0241995,99.4867
13,0.0240224,99.54
14,0.0239164,99.56
15,0.0237185,99.56
16,0.0233814,99.5133
17,0.0230679,99.5667
18,0.0234289,99.5533
19,0.0236559,99.56
20,0.022731,99.5867
21,0.0235532,99.56
22,0.0232074,99.6267
23,0.0230726,99.56
24,0.022619,99.56
25,0.0225501,99.5467
26,0.0224631,99.5667
27,0.022327,99.6133
28,0.0225879,99.5533
29,0.0222959,99.56
30,0.0223544,99.58
31,0.0225719,99.6
32,0.0225119,99.5667
33,0.0221524,99.56
34,0.0223427,99.5333
35,0.02206,99.6133
36,0.0221044,99.6133
37,0.0216444,99.5867
38,0.0214699,99.6133
39,0.0215523,99.6333
40,0.02171,99.6067
41,0.0219114,99.5533
42,0.0218348,99.62
43,0.0218977,99.5533
44,0.0216697,99.6
45,0.0216418,99.5867
46,0.0217531,99.5667
47,0.0212953,99.54
